Order_ID,Customer_ID,Address_ID,OrderDate,PaymentMethod,Status
4131,750,898,2025-12-08 21:03:02.235819,Credit Card,Processing
4132,601,720,2025-12-08 21:00:40.538265,Cash on Delivery,Delivered
4133,172,205,2025-12-08 21:03:07.997905,Line Pay,Delivered
4134,196,232,2025-12-08 21:04:45.438383,Apple Pay,Shipped
4135,21,24,2025-12-08 21:01:28.762767,Credit Card,Delivered
4136,548,661,2025-12-08 21:04:25.283445,Credit Card,Delivered
4137,305,364,2025-12-08 21:01:17.871323,Line Pay,Processing
4138,232,278,2025-12-08 21:02:14.182101,Cash on Delivery,Delivered
4139,904,1082,2025-12-08 21:00:36.805765,Credit Card,Cancelled
4140,456,546,2025-12-08 21:03:36.349766,Apple Pay,Delivered
4141,16,17,2025-12-08 21:02:29.190912,Cash on Delivery,Delivered
4142,118,143,2025-12-08 21:02:49.000600,Cash on Delivery,Delivered
4143,312,372,2025-12-08 20:59:40.654612,Cash on Delivery,Delivered
4144,863,1032,2025-12-08 21:04:27.175754,Cash on Delivery,Delivered
4145,518,627,2025-12-08 21:01:55.682765,Cash on Delivery,Delivered
4146,571,687,2025-12-08 21:04:32.918176,Line Pay,Delivered
4147,299,356,2025-12-08 21:01:15.879296,Apple Pay,Processing
4148,757,906,2025-12-08 21:04:50.807883,Cash on Delivery,Delivered
4149,796,953,2025-12-08 21:00:54.466014,Cash on Delivery,Delivered
4150,812,972,2025-12-08 21:03:16.718624,Cash on Delivery,Processing
4151,391,465,2025-12-08 21:01:50.916711,Cash on Delivery,Delivered
4152,37,44,2025-12-08 21:05:18.642627,Line Pay,Cancelled
4153,630,756,2025-12-08 21:02:14.405887,Apple Pay,Delivered
4154,190,225,2025-12-08 21:01:17.510602,Credit Card,Cancelled
4155,741,884,2025-12-08 21:00:46.016538,Cash on Delivery,Shipped
4156,936,1120,2025-12-08 21:01:56.395140,Line Pay,Shipped
4157,405,483,2025-12-08 21:02:33.793984,Cash on Delivery,Processing
4158,720,859,2025-12-08 21:00:42.833572,Credit Card,Cancelled
4159,460,551,2025-12-08 21:05:21.270078,Line Pay,Delivered
4160,65,79,2025-12-08 21:04:53.340427,Credit Card,Delivered
4161,313,373,2025-12-08 21:02:46.632288,Apple Pay,Delivered
4162,710,847,2025-12-08 21:02:56.343011,Cash on Delivery,Delivered
4163,759,909,2025-12-08 21:02:14.648860,Apple Pay,Shipped
4164,660,789,2025-12-08 21:04:38.066767,Cash on Delivery,Delivered
4165,670,801,2025-12-08 21:04:29.457856,Line Pay,Delivered
4166,459,550,2025-12-08 21:02:32.410025,Apple Pay,Cancelled
4167,559,674,2025-12-08 21:00:44.779433,Credit Card,Delivered
4168,428,512,2025-12-08 21:01:18.367822,Credit Card,Delivered
4169,320,380,2025-12-08 21:02:42.244067,Apple Pay,Delivered
4170,474,567,2025-12-08 21:03:54.955488,Credit Card,Shipped
4171,560,675,2025-12-08 21:00:03.016675,Apple Pay,Shipped
4172,938,1122,2025-12-08 21:04:07.165032,Line Pay,Cancelled
4173,418,498,2025-12-08 21:04:16.972395,Cash on Delivery,Shipped
4174,270,321,2025-12-08 21:04:34.693911,Line Pay,Cancelled
4175,787,941,2025-12-08 21:05:07.825829,Line Pay,Cancelled
4176,763,913,2025-12-08 21:03:56.471141,Cash on Delivery,Delivered
4177,339,402,2025-12-08 21:03:53.402076,Line Pay,Shipped
4178,688,821,2025-12-08 21:02:55.546594,Credit Card,Shipped
4179,556,671,2025-12-08 21:00:18.108087,Apple Pay,Shipped
4180,376,447,2025-12-08 21:02:52.846139,Cash on Delivery,Delivered
4181,323,384,2025-12-08 21:03:59.827115,Cash on Delivery,Delivered
4182,898,1075,2025-12-08 21:00:47.429996,Credit Card,Shipped
4183,35,41,2025-12-08 21:04:25.550543,Apple Pay,Delivered
4184,203,241,2025-12-08 21:00:50.575736,Line Pay,Delivered
4185,424,505,2025-12-08 21:05:12.818351,Apple Pay,Cancelled
4186,608,728,2025-12-08 21:04:47.787534,Credit Card,Delivered
4187,836,1000,2025-12-08 21:01:23.544235,Apple Pay,Delivered
4188,262,309,2025-12-08 21:05:22.334025,Apple Pay,Delivered
4189,323,384,2025-12-08 21:01:52.999184,Cash on Delivery,Processing
4190,228,274,2025-12-08 21:04:47.706974,Apple Pay,Delivered
4191,331,394,2025-12-08 21:04:45.886837,Line Pay,Delivered
4192,105,128,2025-12-08 21:02:13.530090,Credit Card,Delivered
4193,783,936,2025-12-08 21:00:03.691821,Line Pay,Cancelled
4194,448,535,2025-12-08 21:01:26.898119,Line Pay,Processing
4195,792,947,2025-12-08 21:02:46.259259,Apple Pay,Delivered
4196,640,768,2025-12-08 20:59:54.195392,Apple Pay,Processing
4197,88,107,2025-12-08 21:00:56.383723,Apple Pay,Delivered
4198,618,741,2025-12-08 21:00:21.437802,Cash on Delivery,Delivered
4199,654,782,2025-12-08 21:04:53.973380,Cash on Delivery,Delivered
4200,967,1156,2025-12-08 20:59:44.458148,Line Pay,Delivered
4201,366,435,2025-12-08 21:03:20.167715,Credit Card,Delivered
4202,684,817,2025-12-08 21:01:34.600189,Credit Card,Cancelled
4203,281,334,2025-12-08 21:01:44.010548,Apple Pay,Delivered
4204,187,222,2025-12-08 21:00:13.850963,Apple Pay,Delivered
4205,413,492,2025-12-08 21:01:28.502733,Credit Card,Delivered
4206,540,652,2025-12-08 21:00:44.153634,Cash on Delivery,Delivered
4207,949,1133,2025-12-08 21:00:59.053812,Line Pay,Cancelled
4208,938,1122,2025-12-08 20:59:25.094774,Line Pay,Processing
4209,546,658,2025-12-08 21:04:04.604156,Credit Card,Delivered
4210,369,438,2025-12-08 21:01:05.824583,Apple Pay,Delivered
4211,788,942,2025-12-08 21:02:33.873266,Cash on Delivery,Delivered
4212,849,1015,2025-12-08 21:02:43.254110,Line Pay,Delivered
4213,277,328,2025-12-08 21:05:12.519242,Line Pay,Delivered
4214,704,839,2025-12-08 21:03:03.616904,Credit Card,Processing
4215,307,366,2025-12-08 20:59:45.965862,Credit Card,Cancelled
4216,73,89,2025-12-08 21:01:56.714277,Apple Pay,Delivered
4217,667,797,2025-12-08 21:02:16.695104,Cash on Delivery,Shipped
4218,39,48,2025-12-08 21:00:13.414338,Credit Card,Shipped
4219,116,141,2025-12-08 21:04:01.899081,Apple Pay,Delivered
4220,654,782,2025-12-08 21:01:23.978958,Cash on Delivery,Shipped
4221,979,1171,2025-12-08 21:05:04.783089,Credit Card,Delivered
4222,958,1144,2025-12-08 21:04:17.153115,Line Pay,Shipped
4223,297,354,2025-12-08 21:04:31.468860,Cash on Delivery,Delivered
4224,763,913,2025-12-08 21:02:52.749938,Cash on Delivery,Delivered
4225,221,264,2025-12-08 21:00:52.165180,Apple Pay,Cancelled
4226,354,421,2025-12-08 21:03:55.891047,Line Pay,Processing
4227,582,699,2025-12-08 21:00:55.157603,Cash on Delivery,Delivered
4228,125,152,2025-12-08 21:00:11.550388,Cash on Delivery,Delivered
4229,103,126,2025-12-08 21:04:43.853811,Apple Pay,Delivered
4230,675,807,2025-12-08 21:02:49.759192,Cash on Delivery,Shipped
4231,46,57,2025-12-08 21:04:56.157664,Line Pay,Cancelled
4232,613,735,2025-12-08 21:03:51.185627,Apple Pay,Delivered
4233,86,103,2025-12-08 21:03:19.516296,Credit Card,Delivered
4234,713,850,2025-12-08 20:59:34.814147,Line Pay,Cancelled
4235,718,856,2025-12-08 21:00:47.362049,Apple Pay,Delivered
4236,101,124,2025-12-08 21:01:11.879447,Credit Card,Shipped
4237,811,971,2025-12-08 21:01:38.531083,Apple Pay,Delivered
4238,477,572,2025-12-08 20:59:55.171316,Line Pay,Delivered
4239,639,767,2025-12-08 21:01:46.167732,Cash on Delivery,Delivered
4240,593,712,2025-12-08 21:04:49.111073,Apple Pay,Cancelled
4241,26,31,2025-12-08 21:04:16.650036,Apple Pay,Shipped
4242,244,290,2025-12-08 21:04:44.770822,Line Pay,Delivered
4243,80,97,2025-12-08 20:59:25.387118,Credit Card,Cancelled
4244,506,612,2025-12-08 21:00:34.318148,Cash on Delivery,Shipped
4245,96,119,2025-12-08 21:00:21.510609,Apple Pay,Delivered
4246,796,953,2025-12-08 21:02:42.663936,Cash on Delivery,Cancelled
4247,187,222,2025-12-08 21:01:12.641031,Apple Pay,Delivered
4248,950,1134,2025-12-08 21:00:18.152277,Line Pay,Cancelled
4249,538,650,2025-12-08 21:01:54.036843,Line Pay,Delivered
4250,727,868,2025-12-08 21:00:53.223924,Cash on Delivery,Delivered
4251,219,262,2025-12-08 21:01:41.545784,Apple Pay,Shipped
4252,524,635,2025-12-08 21:03:42.187064,Cash on Delivery,Cancelled
4253,514,622,2025-12-08 21:04:18.525543,Apple Pay,Delivered
4254,986,1179,2025-12-08 21:02:27.376795,Credit Card,Shipped
4255,750,898,2025-12-08 21:03:27.626291,Credit Card,Delivered
4256,124,151,2025-12-08 21:01:28.169655,Line Pay,Cancelled
4257,936,1120,2025-12-08 21:01:09.092578,Line Pay,Processing
4258,102,125,2025-12-08 21:03:23.041395,Cash on Delivery,Shipped
4259,993,1187,2025-12-08 21:00:13.635861,Line Pay,Shipped
4260,497,600,2025-12-08 21:04:13.383735,Apple Pay,Delivered
4261,459,550,2025-12-08 21:04:23.727183,Apple Pay,Cancelled
4262,642,770,2025-12-08 21:03:41.595803,Apple Pay,Cancelled
4263,115,140,2025-12-08 21:00:36.645717,Line Pay,Delivered
4264,940,1124,2025-12-08 21:03:22.302731,Cash on Delivery,Delivered
4265,901,1079,2025-12-08 21:01:25.632071,Apple Pay,Cancelled
4266,267,317,2025-12-08 21:02:45.061206,Apple Pay,Delivered
4267,211,252,2025-12-08 20:59:25.263196,Line Pay,Delivered
4268,47,58,2025-12-08 20:59:38.631787,Cash on Delivery,Shipped
4269,922,1101,2025-12-08 21:00:17.950890,Apple Pay,Delivered
4270,85,102,2025-12-08 21:00:14.461638,Apple Pay,Delivered
4271,8,8,2025-12-08 20:59:50.091063,Apple Pay,Processing
4272,343,406,2025-12-08 21:00:58.728600,Line Pay,Delivered
4273,40,49,2025-12-08 21:01:02.547266,Apple Pay,Delivered
4274,593,712,2025-12-08 21:02:12.017714,Apple Pay,Shipped
4275,812,972,2025-12-08 21:02:07.871443,Cash on Delivery,Cancelled
4276,692,825,2025-12-08 21:04:49.917144,Apple Pay,Delivered
4277,100,123,2025-12-08 21:04:25.166498,Cash on Delivery,Delivered
4278,989,1182,2025-12-08 21:03:48.813396,Credit Card,Delivered
4279,198,235,2025-12-08 21:02:17.736688,Credit Card,Delivered
4280,594,713,2025-12-08 21:04:24.594924,Apple Pay,Delivered
4281,707,843,2025-12-08 21:01:42.377730,Line Pay,Shipped
4282,904,1082,2025-12-08 21:01:29.243565,Credit Card,Delivered
4283,996,1190,2025-12-08 21:03:07.416974,Apple Pay,Shipped
4284,567,683,2025-12-08 21:00:02.914875,Cash on Delivery,Processing
4285,114,139,2025-12-08 21:05:12.017659,Credit Card,Delivered
4286,228,273,2025-12-08 20:59:55.273537,Credit Card,Delivered
4287,800,957,2025-12-08 21:01:42.704167,Line Pay,Delivered
4288,986,1179,2025-12-08 21:00:16.243675,Credit Card,Shipped
4289,832,995,2025-12-08 21:03:57.158211,Apple Pay,Delivered
4290,96,119,2025-12-08 21:00:47.556908,Apple Pay,Delivered
4291,114,139,2025-12-08 21:01:48.183541,Credit Card,Delivered
4292,918,1097,2025-12-08 21:02:24.937889,Apple Pay,Delivered
4293,798,955,2025-12-08 21:03:12.872524,Line Pay,Delivered
4294,325,386,2025-12-08 21:00:08.615431,Apple Pay,Delivered
4295,519,629,2025-12-08 21:03:14.781462,Credit Card,Shipped
4296,926,1105,2025-12-08 20:59:28.328568,Credit Card,Cancelled
4297,578,694,2025-12-08 20:59:55.998829,Cash on Delivery,Shipped
4298,211,252,2025-12-08 21:03:25.438384,Line Pay,Delivered
4299,621,745,2025-12-08 21:01:49.283031,Line Pay,Delivered
4300,532,643,2025-12-08 21:02:06.803226,Credit Card,Delivered
4301,48,59,2025-12-08 21:03:41.813902,Credit Card,Delivered
4302,282,335,2025-12-08 21:01:43.379220,Apple Pay,Shipped
4303,688,821,2025-12-08 21:03:59.460555,Credit Card,Cancelled
4304,630,756,2025-12-08 21:04:49.745766,Apple Pay,Delivered
4305,975,1165,2025-12-08 21:01:54.220736,Line Pay,Cancelled
4306,702,836,2025-12-08 21:04:49.271206,Cash on Delivery,Shipped
4307,658,786,2025-12-08 21:03:48.698896,Credit Card,Delivered
4308,66,81,2025-12-08 21:02:26.037444,Cash on Delivery,Delivered
4309,913,1092,2025-12-08 21:01:20.905671,Cash on Delivery,Processing
4310,489,587,2025-12-08 21:04:28.359911,Cash on Delivery,Delivered
4311,988,1181,2025-12-08 20:59:46.080286,Credit Card,Delivered
4312,444,529,2025-12-08 21:00:02.983401,Cash on Delivery,Delivered
4313,155,187,2025-12-08 21:02:33.815692,Line Pay,Delivered
4314,112,137,2025-12-08 21:02:17.046753,Credit Card,Shipped
4315,199,236,2025-12-08 21:04:56.812243,Credit Card,Cancelled
4316,86,104,2025-12-08 21:01:41.334172,Credit Card,Processing
4317,902,1080,2025-12-08 21:02:39.984164,Cash on Delivery,Delivered
4318,622,746,2025-12-08 21:03:02.447524,Line Pay,Processing
4319,820,981,2025-12-08 21:01:40.967388,Cash on Delivery,Shipped
4320,548,661,2025-12-08 21:03:40.743129,Credit Card,Delivered
4321,108,132,2025-12-08 20:59:40.338670,Line Pay,Shipped
4322,227,272,2025-12-08 21:00:59.388781,Line Pay,Cancelled
4323,383,455,2025-12-08 21:04:17.078068,Apple Pay,Delivered
4324,865,1034,2025-12-08 21:04:50.212306,Credit Card,Processing
4325,443,528,2025-12-08 21:01:38.363513,Apple Pay,Delivered
4326,607,727,2025-12-08 21:00:28.168974,Credit Card,Processing
4327,790,945,2025-12-08 21:02:56.781001,Cash on Delivery,Shipped
4328,990,1183,2025-12-08 21:00:24.547623,Apple Pay,Delivered
4329,451,539,2025-12-08 21:04:50.893225,Credit Card,Delivered
4330,478,574,2025-12-08 21:02:53.737997,Line Pay,Delivered
4331,740,883,2025-12-08 21:02:47.554885,Cash on Delivery,Delivered
4332,821,982,2025-12-08 21:02:22.037822,Apple Pay,Delivered
4333,305,364,2025-12-08 21:03:07.464356,Line Pay,Shipped
4334,174,208,2025-12-08 21:01:45.511786,Credit Card,Cancelled
4335,891,1066,2025-12-08 21:01:25.036578,Credit Card,Cancelled
4336,603,723,2025-12-08 21:03:44.874909,Apple Pay,Delivered
4337,178,212,2025-12-08 21:02:17.370657,Line Pay,Processing
4338,54,65,2025-12-08 21:04:36.632790,Cash on Delivery,Processing
4339,575,691,2025-12-08 21:00:26.862466,Apple Pay,Delivered
4340,630,756,2025-12-08 21:04:08.953793,Apple Pay,Delivered
4341,844,1010,2025-12-08 20:59:44.129821,Line Pay,Delivered
4342,925,1104,2025-12-08 21:01:27.071607,Cash on Delivery,Shipped
4343,590,709,2025-12-08 21:01:28.463860,Apple Pay,Delivered
4344,938,1122,2025-12-08 21:01:24.324430,Line Pay,Processing
4345,773,924,2025-12-08 21:03:02.702494,Line Pay,Delivered
4346,842,1008,2025-12-08 21:03:59.002082,Credit Card,Delivered
4347,952,1136,2025-12-08 21:01:19.754139,Credit Card,Delivered
4348,187,222,2025-12-08 21:04:15.277960,Apple Pay,Delivered
4349,397,472,2025-12-08 21:02:07.686820,Cash on Delivery,Cancelled
4350,806,964,2025-12-08 21:00:09.003941,Apple Pay,Delivered
4351,267,317,2025-12-08 20:59:29.629555,Apple Pay,Delivered
4352,824,985,2025-12-08 21:03:17.250536,Cash on Delivery,Delivered
4353,69,84,2025-12-08 20:59:47.901801,Apple Pay,Cancelled
4354,6,6,2025-12-08 21:05:08.502228,Line Pay,Processing
4355,912,1091,2025-12-08 21:02:29.852525,Cash on Delivery,Shipped
4356,42,51,2025-12-08 21:04:13.396254,Cash on Delivery,Delivered
4357,792,947,2025-12-08 21:03:10.536155,Apple Pay,Delivered
4358,514,622,2025-12-08 21:01:34.275080,Apple Pay,Shipped
4359,785,938,2025-12-08 21:04:20.582317,Cash on Delivery,Delivered
4360,502,606,2025-12-08 21:00:56.107308,Cash on Delivery,Cancelled
4361,108,132,2025-12-08 21:01:19.571838,Line Pay,Delivered
4362,981,1173,2025-12-08 21:00:11.141840,Line Pay,Delivered
4363,877,1048,2025-12-08 21:05:04.370811,Apple Pay,Delivered
4364,357,424,2025-12-08 21:03:54.509856,Credit Card,Shipped
4365,389,462,2025-12-08 21:05:00.301662,Cash on Delivery,Delivered
4366,670,801,2025-12-08 21:03:14.761068,Line Pay,Delivered
4367,279,331,2025-12-08 21:02:15.539002,Apple Pay,Delivered
4368,103,126,2025-12-08 20:59:38.847790,Apple Pay,Cancelled
4369,497,600,2025-12-08 21:02:08.195600,Apple Pay,Delivered
4370,975,1165,2025-12-08 20:59:31.282265,Line Pay,Cancelled
4371,14,15,2025-12-08 21:01:18.587440,Apple Pay,Delivered
4372,662,791,2025-12-08 21:05:13.785733,Apple Pay,Shipped
4373,457,548,2025-12-08 21:03:52.416795,Line Pay,Delivered
4374,748,894,2025-12-08 21:04:28.149197,Apple Pay,Cancelled
4375,333,396,2025-12-08 21:05:19.627319,Line Pay,Processing
4376,447,533,2025-12-08 21:00:52.834447,Credit Card,Delivered
4377,543,655,2025-12-08 21:00:25.278339,Line Pay,Cancelled
4378,62,75,2025-12-08 21:04:46.457160,Line Pay,Delivered
4379,258,304,2025-12-08 21:02:17.745416,Credit Card,Delivered
4380,594,713,2025-12-08 21:02:54.507959,Apple Pay,Delivered
4381,423,504,2025-12-08 21:00:27.314185,Credit Card,Processing
4382,417,497,2025-12-08 21:04:28.619614,Credit Card,Delivered
4383,700,834,2025-12-08 21:05:12.750226,Cash on Delivery,Delivered
4384,498,602,2025-12-08 21:04:31.729621,Apple Pay,Delivered
4385,628,754,2025-12-08 21:03:16.603013,Cash on Delivery,Processing
4386,74,90,2025-12-08 20:59:27.378573,Credit Card,Shipped
4387,233,279,2025-12-08 21:02:17.902902,Apple Pay,Shipped
4388,114,139,2025-12-08 21:03:33.332071,Credit Card,Delivered
4389,771,922,2025-12-08 21:02:07.169103,Apple Pay,Delivered
4390,671,802,2025-12-08 21:04:44.498733,Apple Pay,Delivered
4391,414,493,2025-12-08 21:00:18.302520,Credit Card,Shipped
4392,140,169,2025-12-08 21:05:17.296524,Line Pay,Delivered
4393,79,96,2025-12-08 21:03:45.756565,Cash on Delivery,Cancelled
4394,311,371,2025-12-08 21:00:06.637360,Credit Card,Shipped
4395,339,402,2025-12-08 20:59:30.196564,Line Pay,Delivered
4396,100,123,2025-12-08 21:01:10.320926,Cash on Delivery,Delivered
4397,265,314,2025-12-08 21:00:17.645005,Cash on Delivery,Processing
4398,826,988,2025-12-08 21:01:59.915902,Cash on Delivery,Delivered
4399,218,261,2025-12-08 21:02:55.308286,Cash on Delivery,Delivered
4400,976,1166,2025-12-08 21:05:02.816873,Line Pay,Delivered
4401,208,247,2025-12-08 21:03:41.415084,Cash on Delivery,Delivered
4402,797,954,2025-12-08 21:04:27.112850,Apple Pay,Shipped
4403,73,89,2025-12-08 21:01:32.771330,Apple Pay,Delivered
4404,121,147,2025-12-08 20:59:58.971399,Line Pay,Delivered
4405,810,970,2025-12-08 21:00:12.258391,Cash on Delivery,Processing
4406,329,392,2025-12-08 21:01:29.235357,Credit Card,Shipped
4407,495,597,2025-12-08 21:00:10.539354,Line Pay,Delivered
4408,34,40,2025-12-08 21:01:14.324613,Line Pay,Delivered
4409,947,1131,2025-12-08 21:02:58.193697,Apple Pay,Delivered
4410,59,71,2025-12-08 21:00:57.263713,Credit Card,Delivered
4411,250,296,2025-12-08 21:00:40.956198,Apple Pay,Delivered
4412,858,1025,2025-12-08 21:03:27.602769,Cash on Delivery,Delivered
4413,776,927,2025-12-08 21:02:59.653194,Credit Card,Shipped
4414,668,798,2025-12-08 21:03:53.322849,Cash on Delivery,Delivered
4415,503,607,2025-12-08 21:00:43.484205,Credit Card,Delivered
4416,481,579,2025-12-08 21:00:35.653470,Credit Card,Shipped
4417,826,989,2025-12-08 21:03:13.467988,Cash on Delivery,Delivered
4418,208,247,2025-12-08 21:03:48.601188,Cash on Delivery,Shipped
4419,381,453,2025-12-08 21:05:22.393842,Line Pay,Delivered
4420,309,369,2025-12-08 21:04:13.131203,Cash on Delivery,Delivered
4421,983,1175,2025-12-08 21:05:20.818659,Cash on Delivery,Delivered
4422,159,191,2025-12-08 21:01:50.690712,Credit Card,Delivered
4423,795,952,2025-12-08 21:02:20.678803,Apple Pay,Delivered
4424,791,946,2025-12-08 20:59:33.969823,Cash on Delivery,Delivered
4425,806,964,2025-12-08 21:01:07.343547,Apple Pay,Delivered
4426,315,375,2025-12-08 21:00:08.859120,Cash on Delivery,Processing
4427,408,487,2025-12-08 21:03:16.867526,Credit Card,Delivered
4428,557,672,2025-12-08 21:03:28.044157,Credit Card,Cancelled
4429,423,503,2025-12-08 21:04:12.646945,Line Pay,Cancelled
4430,141,170,2025-12-08 21:02:39.121268,Cash on Delivery,Delivered
4431,54,65,2025-12-08 21:05:04.283660,Cash on Delivery,Processing
4432,343,406,2025-12-08 21:03:57.776448,Line Pay,Delivered
4433,822,983,2025-12-08 21:01:51.340756,Apple Pay,Delivered
4434,915,1094,2025-12-08 21:02:03.685777,Credit Card,Delivered
4435,946,1130,2025-12-08 21:01:38.079423,Line Pay,Processing
4436,305,364,2025-12-08 21:04:32.166806,Line Pay,Delivered
4437,772,923,2025-12-08 20:59:43.554954,Apple Pay,Delivered
4438,344,409,2025-12-08 21:00:19.537825,Credit Card,Processing
4439,600,719,2025-12-08 21:05:18.580263,Apple Pay,Shipped
4440,425,506,2025-12-08 21:00:25.136794,Cash on Delivery,Delivered
4441,541,653,2025-12-08 21:02:54.274993,Apple Pay,Cancelled
4442,6,6,2025-12-08 21:02:09.318509,Line Pay,Delivered
4443,757,906,2025-12-08 21:01:57.149065,Cash on Delivery,Delivered
4444,154,186,2025-12-08 21:05:02.900072,Credit Card,Delivered
4445,512,620,2025-12-08 21:00:04.638469,Apple Pay,Delivered
4446,114,139,2025-12-08 21:00:32.923125,Credit Card,Cancelled
4447,727,868,2025-12-08 21:05:06.277218,Cash on Delivery,Delivered
4448,126,153,2025-12-08 21:03:23.559251,Credit Card,Cancelled
4449,730,871,2025-12-08 21:04:16.321374,Apple Pay,Cancelled
4450,141,171,2025-12-08 21:04:19.365637,Cash on Delivery,Delivered
4451,480,578,2025-12-08 21:00:28.186585,Cash on Delivery,Delivered
4452,356,423,2025-12-08 21:04:22.413559,Credit Card,Shipped
4453,439,524,2025-12-08 21:01:52.308812,Apple Pay,Delivered
4454,553,667,2025-12-08 21:03:34.122946,Line Pay,Delivered
4455,712,849,2025-12-08 21:04:37.266855,Cash on Delivery,Delivered
4456,412,491,2025-12-08 21:04:47.573949,Line Pay,Delivered
4457,855,1022,2025-12-08 21:00:23.604333,Cash on Delivery,Processing
4458,230,276,2025-12-08 21:01:41.879597,Credit Card,Delivered
4459,42,52,2025-12-08 21:04:30.497700,Apple Pay,Delivered
4460,134,162,2025-12-08 21:02:17.491329,Apple Pay,Delivered
4461,331,394,2025-12-08 21:01:32.492671,Line Pay,Delivered
4462,358,425,2025-12-08 21:02:31.994234,Apple Pay,Delivered
4463,275,326,2025-12-08 21:01:45.267859,Line Pay,Delivered
4464,342,405,2025-12-08 21:05:20.587152,Line Pay,Delivered
4465,475,570,2025-12-08 21:02:43.671400,Credit Card,Shipped
4466,506,612,2025-12-08 21:04:10.455893,Cash on Delivery,Delivered
4467,425,506,2025-12-08 21:05:06.844493,Cash on Delivery,Cancelled
4468,444,529,2025-12-08 21:02:35.821277,Cash on Delivery,Delivered
4469,404,481,2025-12-08 21:00:03.019777,Credit Card,Delivered
4470,743,887,2025-12-08 21:03:45.574691,Apple Pay,Delivered
4471,837,1001,2025-12-08 20:59:25.642801,Credit Card,Delivered
4472,116,141,2025-12-08 21:01:24.604618,Apple Pay,Delivered
4473,202,240,2025-12-08 21:02:27.484059,Apple Pay,Cancelled
4474,135,163,2025-12-08 21:01:58.627809,Cash on Delivery,Delivered
4475,843,1009,2025-12-08 20:59:57.413649,Credit Card,Processing
4476,946,1130,2025-12-08 21:00:03.856032,Line Pay,Delivered
4477,659,788,2025-12-08 21:03:30.487354,Credit Card,Delivered
4478,650,778,2025-12-08 21:00:08.451238,Line Pay,Delivered
4479,786,940,2025-12-08 21:02:51.895920,Apple Pay,Cancelled
4480,778,929,2025-12-08 21:04:14.522708,Apple Pay,Delivered
4481,248,294,2025-12-08 21:03:21.303860,Line Pay,Shipped
4482,771,922,2025-12-08 21:00:54.087556,Apple Pay,Delivered
4483,640,768,2025-12-08 20:59:32.323246,Apple Pay,Delivered
4484,15,16,2025-12-08 21:00:23.732188,Apple Pay,Delivered
4485,456,546,2025-12-08 21:01:42.413939,Apple Pay,Shipped
4486,549,662,2025-12-08 20:59:34.279075,Credit Card,Delivered
4487,194,229,2025-12-08 21:03:36.533960,Credit Card,Delivered
4488,778,929,2025-12-08 21:02:33.308942,Apple Pay,Delivered
4489,97,120,2025-12-08 21:02:43.684647,Apple Pay,Delivered
4490,649,777,2025-12-08 21:03:28.004544,Apple Pay,Delivered
4491,902,1080,2025-12-08 21:01:54.232805,Cash on Delivery,Shipped
4492,302,360,2025-12-08 21:03:10.917350,Line Pay,Delivered
4493,945,1129,2025-12-08 21:00:28.497358,Credit Card,Delivered
4494,900,1078,2025-12-08 21:04:04.853658,Cash on Delivery,Delivered
4495,510,618,2025-12-08 21:02:56.702891,Cash on Delivery,Delivered
4496,214,256,2025-12-08 21:03:46.648268,Cash on Delivery,Delivered
4497,946,1130,2025-12-08 21:02:23.877825,Line Pay,Delivered
4498,792,947,2025-12-08 21:01:30.149193,Apple Pay,Delivered
4499,446,532,2025-12-08 21:02:13.903881,Cash on Delivery,Delivered
4500,198,234,2025-12-08 20:59:36.220667,Cash on Delivery,Delivered
4501,930,1111,2025-12-08 21:03:15.375598,Cash on Delivery,Cancelled
4502,719,858,2025-12-08 21:03:43.362158,Apple Pay,Delivered
4503,210,249,2025-12-08 21:03:25.659487,Apple Pay,Delivered
4504,501,605,2025-12-08 21:05:21.526124,Line Pay,Cancelled
4505,572,688,2025-12-08 21:03:56.654943,Credit Card,Processing
4506,571,687,2025-12-08 21:00:22.083343,Line Pay,Shipped
4507,151,183,2025-12-08 21:03:23.905362,Credit Card,Shipped
4508,973,1162,2025-12-08 21:02:18.433653,Credit Card,Cancelled
4509,244,290,2025-12-08 21:02:22.698263,Line Pay,Processing
4510,597,716,2025-12-08 21:01:45.813553,Credit Card,Shipped
4511,392,466,2025-12-08 21:05:21.716987,Apple Pay,Shipped
4512,565,681,2025-12-08 21:04:16.265526,Apple Pay,Shipped
4513,650,778,2025-12-08 21:03:55.859861,Line Pay,Shipped
4514,449,537,2025-12-08 21:02:32.858990,Line Pay,Shipped
4515,287,343,2025-12-08 21:03:12.109593,Line Pay,Delivered
4516,259,305,2025-12-08 21:03:28.634991,Line Pay,Delivered
4517,943,1127,2025-12-08 21:02:02.777502,Line Pay,Delivered
4518,112,137,2025-12-08 21:00:28.199909,Credit Card,Delivered
4519,106,129,2025-12-08 21:02:32.101846,Line Pay,Shipped
4520,626,752,2025-12-08 21:03:37.729091,Cash on Delivery,Delivered
4521,161,193,2025-12-08 20:59:48.554052,Cash on Delivery,Delivered
4522,566,682,2025-12-08 21:02:02.184898,Credit Card,Delivered
4523,514,623,2025-12-08 21:03:07.006701,Line Pay,Shipped
4524,149,181,2025-12-08 21:00:28.686769,Credit Card,Delivered
4525,719,858,2025-12-08 21:00:00.009264,Apple Pay,Processing
4526,263,310,2025-12-08 21:03:07.912890,Credit Card,Processing
