ProductID,BrandName,ProductName,Category,Status
1145,ASUS,ASUS VivoBook 14 X413JA-EK268T Laptop,Laptop,Active
1146,Samsung,Samsung Chromebook XE500C13-K04US Laptop,Laptop,Active
1147,HP,HP 15q-ds3001tu,Laptop,Active
1148,Dell,Dell Inspiron 15 3567,Laptop,Active
1149,Acer,Acer Predator Helios 300 PH315-51-73SR,Laptop,Active
1150,HP,HP 14q-cy0004au,Laptop,Active
1151,Acer,Acer Predator Helios 300 G3-572-55UB,Laptop,Active
1152,HP,HP Pavilion x360 14-dh1178TU,Laptop,Active
1153,HP,HP 15-db1069au,Laptop,Active
1154,MSI,MSI GF63 Thin 10SCXR-1616IN Laptop,Laptop,Active
1155,HP,HP 15q-dy0006au,Laptop,Active
1156,Dell,Dell Vostro 14 3491,Laptop,Active
1157,ASUS,ASUS VivoBook Go 15 E1504FA-NJ323WS Laptop,Laptop,Active
1158,Dell,Dell Vostro 14 3480,Laptop,Active
1159,HP,HP 15q-ds0005TU,Laptop,Active
1160,Acer,Acer Nitro 5 AN515-42,Laptop,Active
1161,Lenovo,Lenovo Ideapad 330-15ARR,Laptop,Active
1162,HP,HP 14-ck2018tu,Laptop,Active
1163,HP,HP 15q-by002ax,Laptop,Active
1164,Acer,Acer Nitro 5 AN515-43,Laptop,Active
1165,HP,HP 15s-ey1509AU,Laptop,Active
1166,ASUS,ASUS VivoBook Ultra 14 X413EA-EB322WS Laptop,Laptop,Active
1167,ASUS,ASUS X540MA-GQ098T Laptop,Laptop,Active
1168,Acer,Acer Aspire ES1-533,Laptop,Active
1169,Dell,Dell Inspiron 15 3552,Laptop,Active
1170,HP,HP 14s-fr0016AU,Laptop,Active
1171,ASUS,ASUS ROG Strix G531GT-BQ002T Laptop,Laptop,Active
1172,HP,HP 15s-du1034tu,Laptop,Active
1173,HP,HP 15s-du1052TU,Laptop,Active
1174,Acer,Acer Aspire R3-131T,Laptop,Active
1175,Acer,Acer Nitro 5 AN515-54,Laptop,Active
1176,ASUS,ASUS VivoBook S14 S3402ZA-LY521WS Laptop,Laptop,Active
1177,HP,HP Chromebook 11a-na0006MU,Laptop,Active
1178,ASUS,ASUS VivoBook S14 S3402ZA-LY522WS Laptop,Laptop,Active
1179,ASUS,ASUS Vivobook K513EA-L302TS Laptop,Laptop,Active
1180,ASUS,ASUS VivoBook Gaming F571GT-BN913TS Laptop,Laptop,Active
1181,Lenovo,Lenovo Ideapad Slim 3 15IML05,Laptop,Active
1182,Lenovo,Lenovo Ideapad L340,Laptop,Active
1183,Acer,Acer Predator Helios 300 PH315-53,Laptop,Active
1184,Lenovo,Lenovo Ideapad S340,Laptop,Active
1185,HP,HP 14s-DQ3018TU,Laptop,Active
1186,HP,HP 15q-ds0028tu,Laptop,Active
1187,Acer,Acer Aspire ES1-572,Laptop,Active
1188,ASUS,ASUS VivoBook 14 M413IA-EK581T Laptop,Laptop,Active
1189,ASUS,ASUS X543MA-DM101T Laptop,Laptop,Active
1190,ASUS,ASUS ROG Strix G531GD-BQ036T Laptop,Laptop,Active
1191,Micromax,Micromax Canvas Lapbook,Laptop,Active
1192,HP,HP 15-bg003au,Laptop,Active
1193,Micromax,Micromax Canvas Lapbook L1160 Laptop,Laptop,Active
1194,HP,HP 15s-eq0007au,Laptop,Active
1195,HP,HP Pavilion Gaming 15-EC1512AX,Laptop,Active
1196,ASUS,ASUS ROG Strix G15 G512LI-HN094T Laptop,Laptop,Active
1197,HP,HP 15q-ds0026tu,Laptop,Active
1198,Lenovo,Lenovo Ideapad Slim 3i 15IGL05,Laptop,Active
1199,MSI,MSI Modern 14 B4MW-423IN Laptop,Laptop,Active
1200,Acer,Acer Chromebook CB3-431-C5FM,Laptop,Active
1201,HP,HP 14s-er0003tu,Laptop,Active
1202,MSI,MSI GF63 Thin 9RCX-648IN Laptop,Laptop,Active
1203,AVITA,AVITA Liber V14 NS14A8INF541 Laptop,Laptop,Active
1204,ASUS,ASUS ROG Strix G15 G512LI-HN057T Laptop,Laptop,Active
1205,Acer,Acer Predator Helios 300 PH315-53-594S,Laptop,Active
1206,ASUS,ASUS Zenbook 14X OLED UM5401QA-KM541WS Laptop,Laptop,Active
1207,ASUS,ASUS Vivobook X540YA-XO106D Laptop,Laptop,Active
1208,HP,HP 15s-du0093tu,Laptop,Active
1209,HP,HP 14q-cy0005au,Laptop,Active
1210,HP,HP Pavilion 15-dk0010nr,Laptop,Active
1211,Lenovo,Lenovo Legion 5,Laptop,Active
1212,ASUS,ASUS TUF Gaming A15 FA506IHRZ-HN112W Laptop,Laptop,Active
1213,Apple,Apple MacBook Air M1 Z124J001KD Laptop,Laptop,Active
1214,iball,iball Excelance CompBook Laptop,Laptop,Active
1215,ASUS,ASUS ROG Strix GL503GE-EN038T Laptop,Laptop,Active
1216,ASUS,ASUS Vivobook X540YA-XO106T Laptop,Laptop,Active
1217,Dell,Dell Inspiron 15 7570,Laptop,Active
1218,Acer,Acer Nitro 5 AN515-43-R3JU,Laptop,Active
1219,HP,HP Chromebook 14a-na0003TU,Laptop,Active
1220,ASUS,ASUS VivoBook Go 15 E1504FA-NJ523WS Laptop,Laptop,Active
1221,HP,HP 15s-GR0007AU,Laptop,Active
1222,HP,HP 15-da0388tu,Laptop,Active
1223,MSI,MSI GF65 Thin 9SD-293IN Laptop,Laptop,Active
1224,iball,iball CompBook M500 Laptop,Laptop,Active
1225,MSI,MSI GF65 Thin 10UE-410IN Laptop,Laptop,Active
1226,ASUS,ASUS Vivobook S430UN-EB021T Laptop,Laptop,Active
1227,ASUS,ASUS Vivobook S430UN-EB020T Laptop,Laptop,Active
1228,Apple,Apple MacBook Air MVFK2HN/A Ultrabook,Laptop,Active
1229,ASUS,ASUS VivoBook 15 X515JA-EJ501T Laptop,Laptop,Active
1230,ASUS,ASUS VivoBook S14 S430FN-EB060T Laptop,Laptop,Active
1231,ASUS,ASUS VivoBook 15 X512FA-EJ371T Ultrabook,Laptop,Active
1232,HP,HP 15q-bu038TU,Laptop,Active
1233,Honor,Honor MagicBook X 15 Laptop,Laptop,Active
1234,ASUS,ASUS ROG Strix G15 G513QC-HN126T Laptop,Laptop,Active
1235,Apple,Apple MacBook Air MWTJ2HN/A Ultrabook,Laptop,Active
1236,Acer,Acer Swift 3 SF314-71,Laptop,Active
1237,Acer,Acer Swift 3 OLED SF314-71,Laptop,Active
1238,ASUS,ASUS VivoBook Ultra 14 X413JP-EB522TS Laptop,Laptop,Active
1239,Acer,Acer Nitro 5 AN515-51,Laptop,Active
1240,ASUS,ASUS VivoBook Gaming F571GT-AL318T Laptop,Laptop,Active
1241,Lenovo,Lenovo Ideapad 320-15ISK,Laptop,Active
1242,Lenovo,Lenovo V15 G3,Laptop,Active
1243,HP,HP 15s-du3047TX,Laptop,Active
1244,MSI,MSI GV62 8RE-050IN Laptop,Laptop,Active
1245,HP,HP 15q-bu037TU,Laptop,Active
1246,Acer,Acer Aspire One 14,Laptop,Active
1247,ASUS,ASUS TUF FX705DT-AU028T Laptop,Laptop,Active
1248,HP,HP 15s-GR0008AU,Laptop,Active
1249,MSI,MSI GL63 8RD-450IN Laptop,Laptop,Active
1250,HP,HP 15s-du3032TU,Laptop,Active
1251,ASUS,ASUS Vivobook F571GT-AL318T Laptop,Laptop,Active
1252,ASUS,ASUS X542BA-GQ006T Laptop,Laptop,Active
1253,ASUS,ASUS VivoBook 15 M515DA-BQ722WS Laptop,Laptop,Active
1254,Dell,Dell Inspiron 15 3576,Laptop,Active
1255,HP,HP 15q-ds0004TX,Laptop,Active
1256,HP,HP 15-da3001TU,Laptop,Active
1257,Dell,Dell Inspiron 15 3505,Laptop,Active
1258,HP,HP 14s-fq1030au,Laptop,Active
1259,ASUS,ASUS VivoBook 15 X505ZA-EJ274T Laptop,Laptop,Active
1260,MSI,MSI GL65 Leopard 10SEK-465IN Laptop,Laptop,Active
1261,ASUS,ASUS TUF FX505DT-AL202T Laptop,Laptop,Active
1262,HP,HP 15q-bu105tx,Laptop,Active
1263,ASUS,ASUS Vivobook Max X541UA-XO217T Laptop,Laptop,Active
1264,HP,HP 15q-ds0027tu,Laptop,Active
1265,HP,HP 14s-cf3006TU,Laptop,Active
1266,HP,HP 245 G6,Laptop,Active
1267,AVITA,AVITA Pura NS14A6ING431 Laptop,Laptop,Active
1268,Lenovo,Lenovo Ideapad 3 14IML05,Laptop,Active
1269,HP,HP 15-BE006TU,Laptop,Active
1270,ASUS,ASUS Vivobook Max X541UA-XO561T Laptop,Laptop,Active
1271,MSI,MSI GV62 7RD-2627XIN Laptop,Laptop,Active
1272,HP,HP Pavilion 14-dv0055TU,Laptop,Active
1273,HP,HP 250 G6,Laptop,Active
1274,MSI,MSI GF65 Thin 10SDR-1283IN Laptop,Laptop,Active
1275,ASUS,ASUS VivoBook 15 X505ZA-EJ505T Laptop,Laptop,Active
1276,ASUS,ASUS X509JA-EJ485T Laptop,Laptop,Active
1277,ASUS,ASUS VivoBook Flip 14 TP412FA-EC372TS Laptop,Laptop,Active
1278,MSI,MSI Alpha 15 A3DD-044IN Laptop,Laptop,Active
1279,Acer,Acer Nitro 5 AN515-52-593F,Laptop,Active
1280,Lenovo,Lenovo Ideapad 320S-14IKB,Laptop,Active
1281,Lenovo,Lenovo Ideapad Flex 5 14ITL05,Laptop,Active
1282,ASUS,ASUS Zenbook UX331UAL-EG001T Ultrabook,Laptop,Active
1283,HP,HP 15-bg001AX,Laptop,Active
1284,HP,HP Pavilion 14-ce3006TU,Laptop,Active
1285,ASUS,ASUS TUF Gaming A17 FA706IH-H7014T Laptop,Laptop,Active
1286,ASUS,ASUS Vivobook X507UA-EJ838T Laptop,Laptop,Active
1287,MSI,MSI GV62VR 7RF Laptop,Laptop,Active
1288,AVITA,AVITA Liber V14 NS14A8INF562 Laptop,Laptop,Active
1289,Honor,Honor MagicBook 14 NobelM-WFQ9AHNE Laptop,Laptop,Active
1290,HP,HP 15s-ey2000au Laptop,Laptop,Active
1291,ASUS,ASUS Vivobook Max F541NA-GO651T Laptop,Laptop,Active
1292,AVITA,AVITA Cosmos NS12T5IN025P Laptop,Laptop,Active
1293,MSI,MSI GL62M 7REX Laptop,Laptop,Active
1294,HP,HP 15-da0389TU,Laptop,Active
1295,HP,HP 14-ar005tu,Laptop,Active
1296,Lenovo,Lenovo Legion 5 15ARH05,Laptop,Active
1297,HP,HP 15s-du2002TU,Laptop,Active
1298,ASUS,ASUS TUF FX705DY-AU027T Laptop,Laptop,Active
1299,Lenovo,Lenovo Ideapad 3 14ITL6,Laptop,Active
1300,HP,HP 15-da1041tu,Laptop,Active
1301,ASUS,ASUS ROG Zenphyrus GA502DU-AL025T Ultrabook,Laptop,Active
1302,Acer,Acer Aspire 3 A315-53G-5968,Laptop,Active
1303,Dell,Dell Inspiron 14 5408,Laptop,Active
1304,ASUS,ASUS ROG Strix G531GT-AL018T Laptop,Laptop,Active
1305,HP,HP 14q-cs0006TU,Laptop,Active
1306,HP,HP Pavilion 14-ec0037AU,Laptop,Active
1307,Acer,Acer Swift 3 SF315-51G,Laptop,Active
1308,ASUS,ASUS TUF Gaming FX506HCB-HN225T Laptop,Laptop,Active
1309,Acer,Acer Swift 3 SF315-52G,Laptop,Active
1310,ASUS,ASUS VivoBook S14 S410UA-EB796T Laptop,Laptop,Active
1311,ASUS,ASUS VivoBook Ultra 14 K413EA-EB303WS Laptop,Laptop,Active
1312,Lenovo,Lenovo Ideapad 1 11IGL05,Laptop,Active
1313,Samsung,Samsung Chromebook XE500C13-K05US Laptop,Laptop,Active
1314,HP,HP 15s-GR0009AU,Laptop,Active
1315,Acer,Acer Aspire 3 A315-41,Laptop,Active
1316,ASUS,ASUS VivoBook S14 S410UA-EB629T Laptop,Laptop,Active
1317,HP,HP 14s-DR1009TU,Laptop,Active
1318,ASUS,ASUS VivoBook 15 X515EA-EZ311WS Laptop,Laptop,Active
1319,HP,HP 15s-gr0500AU,Laptop,Active
1320,ASUS,ASUS VivoBook 15 X512DA-EJ1298TS Ultrabook,Laptop,Active
1321,ASUS,ASUS Chromebook CX1101CMA-GJ0007 Laptop,Laptop,Active
1322,Dell,Dell Inspiron 15 5567,Laptop,Active
1323,ASUS,ASUS Vivobook X407UA-EB419T Laptop,Laptop,Active
1324,Apple,Apple MacBook Air MVFJ2HN/A Ultrabook,Laptop,Active
1325,HP,HP Chromebook 14a-na0002TU,Laptop,Active
1326,ASUS,ASUS ZenBook 13 UX325JA-EG135TS Laptop,Laptop,Active
1327,Apple,Apple MacBook Air MVH22HN/A Ultrabook,Laptop,Active
1328,ASUS,ASUS ROG Strix G531GT-HN553T Laptop,Laptop,Active
1329,HP,HP Pavilion 15-AU006TX,Laptop,Active
1330,Dell,Dell Inspiron 15 3584,Laptop,Active
1331,HP,HP Pavilion TouchSmart 11 x360 11-ad031tu,Laptop,Active
1332,HP,HP 15-BE014tx,Laptop,Active
1333,Lenovo,Lenovo Ideapad 330S,Laptop,Active
1334,HP,HP Pavilion 15-eh1103AU,Laptop,Active
1335,Dell,Dell Inspiron 15 5570,Laptop,Active
1336,HP,HP 15-bw098au,Laptop,Active
1337,Lenovo,Lenovo Ideapad Slim 5i Intel Evo,Laptop,Active
1338,HP,HP Victus 15-fb0107AX,Laptop,Active
1339,MSI,MSI Modern 14 B10MW-425IN Laptop,Laptop,Active
1340,Apple,Apple MacBook Air MRE92HN/A Ultrabook,Laptop,Active
1341,Lenovo,Lenovo ThinkBook 15 G4,Laptop,Active
1342,HP,HP 15s-fq4022TU,Laptop,Active
1343,ASUS,ASUS VivoBook S13 S333EA-EG501TS Laptop,Laptop,Active
1344,ASUS,ASUS ROG Strix G17 G713IH-HX020T Laptop,Laptop,Active
1345,Acer,Acer Aspire 3 A315-56,Laptop,Active
1346,Acer,Acer Aspire 3 A315-42-R7HL,Laptop,Active
1347,ASUS,ASUS VivoBook Flip 14 TP470EA-EC301WS Laptop,Laptop,Active
1348,Dell,Dell Inspiron 15 3521,Laptop,Active
1349,ASUS,ASUS X509JA-EJ019T Laptop,Laptop,Active
1350,Lenovo,Lenovo Legion Y520-15IKBN,Laptop,Active
1351,Apple,Apple MacBook Air MREC2HN/A Ultrabook,Laptop,Active
1352,ASUS,ASUS Vivobook M515DA-EJ002TS Laptop,Laptop,Active
1353,ASUS,ASUS VivoBook Go 14 E1404GA-NK323WS Laptop,Laptop,Active
1354,MSI,MSI GL63 9RC-080IN Laptop,Laptop,Active
1355,ASUS,ASUS Vivobook X507UA-EJ313T Laptop,Laptop,Active
1356,MSI,MSI GV62 7RE Laptop,Laptop,Active
1357,ASUS,ASUS TUF Gaming A17 FA706IC-HX003T Laptop,Laptop,Active
1358,Dell,Dell Inspiron 13 5370,Laptop,Active
1359,HP,HP 15-BS658tx,Laptop,Active
1360,Acer,Acer Aspire 5 A515-54,Laptop,Active
1361,HP,HP 245 G7,Laptop,Active
1362,ASUS,ASUS VivoBook Ultra 14 X413EP-EB511TS Laptop,Laptop,Active
1363,ASUS,ASUS Vivobook L402WA-EH21 Laptop,Laptop,Active
1364,HP,HP 15s-du0120tu,Laptop,Active
1365,ASUS,ASUS Zenbook 14 UX433FA-DH74 Laptop,Laptop,Active
1366,ASUS,ASUS TUF FX505DT-HN465T Laptop,Laptop,Active
1367,MSI,MSI GP65 Leopard 10SFK-037IN Laptop,Laptop,Active
1368,HP,HP Pavilion 15-au620tx,Laptop,Active
1369,HP,HP Pavilion 14-dv0053TU,Laptop,Active
1370,ASUS,ASUS VivoBook 15 X515JA-EJ502TS Laptop,Laptop,Active
1371,HP,HP Envy 13-ah0042tu,Laptop,Active
1372,MSI,MSI Katana GF66 11UE-861IN Laptop,Laptop,Active
1373,ASUS,ASUS ROG Strix G15 G512LI-HN305T Laptop,Laptop,Active
1374,Acer,Acer One 14 Z2-485,Laptop,Active
1375,iball,iball CompBook Merit G9 Laptop,Laptop,Active
1376,AVITA,AVITA Pura NS14A6INT441 Laptop,Laptop,Active
1377,Acer,Acer Aspire 3 A315-51,Laptop,Active
1378,HP,HP 15s-fq2626TU,Laptop,Active
1379,HP,HP 15q-dy0008au,Laptop,Active
1380,HP,HP Pavilion 15-ec2150AX,Laptop,Active
1381,ASUS,ASUS VivoBook 15 X540UA-DM1027T Laptop,Laptop,Active
1382,ASUS,ASUS ROG Strix G15 G513QY-HQ008TS Laptop,Laptop,Active
1383,ASUS,ASUS VivoBook 15 X515EA-EJ312TS Laptop,Laptop,Active
1384,ASUS,ASUS R540UB-DM1043T Laptop,Laptop,Active
1385,ASUS,ASUS ZenBook 13 UX331FAL-EG003T Laptop,Laptop,Active
1386,ASUS,ASUS Vivobook F571GT-AL319T Laptop,Laptop,Active
1387,HP,HP Pavilion 15-bc407tx,Laptop,Active
1388,HP,HP Envy 13-ah0043tu,Laptop,Active
1389,ASUS,ASUS EeeBook 14 E410MA-EK103TS Laptop,Laptop,Active
1390,ASUS,ASUS VivoBook 15 X512DA-BQ301WS Laptop,Laptop,Active
1391,HP,HP 14s-fr0012AU,Laptop,Active
1392,HP,HP 15-di0000tu,Laptop,Active
1393,Apple,Apple MacBook Air MVH42HN/A Ultrabook,Laptop,Active
1394,HP,HP 15s-du3040TU,Laptop,Active
1395,ASUS,ASUS Vivobook 16 M1605YA-MB541WS Laptop,Laptop,Active
1396,ASUS,ASUS M515DA-BQ502TS Laptop,Laptop,Active
1397,ASUS,ASUS VivoBook 15 X509JA-EJ483T Laptop,Laptop,Active
1398,ASUS,ASUS VivoBook S14 S433EA-AM503TS Laptop,Laptop,Active
1399,HP,HP 15-cs3006tx,Laptop,Active
1400,Dell,Dell Vostro 14 3468 Laptop,Laptop,Active
1401,ASUS,ASUS TUF Gaming F15 FX577ZE-HN056W Laptop,Laptop,Active
1402,MSI,MSI GF63 Thin 12VE-664IN Laptop,Laptop,Active
1403,HP,HP Pavilion 15-dk0051tx,Laptop,Active
1404,ASUS,ASUS F570ZD-DM226T Laptop,Laptop,Active
1405,HP,HP Pavilion 15-bc408tx,Laptop,Active
1406,Microsoft,Microsoft Surface Pro 7 M1866,Laptop,Active
1407,HP,HP 15q-by009au,Laptop,Active
1408,Dell,Dell Inspiron 15 3583,Laptop,Active
1409,ASUS,ASUS TUF FX504GE-EN224T Laptop,Laptop,Active
1410,HP,HP Pavilion 13-U104TU,Laptop,Active
1411,ASUS,ASUS Vivobook S430UA-EB155T Laptop,Laptop,Active
1412,HP,HP 14-ar003tu,Laptop,Active
1413,ASUS,ASUS Vivobook S430UA-EB153T Laptop,Laptop,Active
1414,ASUS,ASUS Vivobook S430UA-EB152T Laptop,Laptop,Active
1415,Lenovo,Lenovo Ideapad 3 14IIL05,Laptop,Active
1416,ASUS,ASUS ROG Strix G17 G712LU-H7015T Laptop,Laptop,Active
1417,HP,HP 15q-ds1000tu,Laptop,Active
1418,ASUS,ASUS Vivobook S430UA-EB154T Laptop,Laptop,Active
1419,Dell,Dell Inspiron 15 5578,Laptop,Active
1420,Dell,Dell Inspiron 14 3493,Laptop,Active
1421,ASUS,ASUS VivoBook Flip 14 TP470EA-EC312WS Laptop,Laptop,Active
1422,HP,HP 15s-eq2212AU,Laptop,Active
1423,ASUS,ASUS VivoBook 15 X515EA-EJ502TS Laptop,Laptop,Active
1424,Acer,Acer Nitro 5 AN515-43-R2M9,Laptop,Active
1425,Infinix,Infinix INBook X1 Neo XL22 Laptop,Laptop,Active
1426,HP,HP 15s-fr4000TU,Laptop,Active
1427,ASUS,ASUS VivoBook 15 X515EA-EJ502WS Laptop,Laptop,Active
1428,HP,HP Pavilion 14-dv0054TU,Laptop,Active
1429,Lenovo,Lenovo Ideapad 3 15ALC6,Laptop,Active
1430,HP,HP 15s-fr4001TU,Laptop,Active
1431,MSI,MSI Modern 15 A5M-065IN Netbook,Laptop,Active
1432,MSI,MSI Modern 14 B5M-242IN Laptop,Laptop,Active
1433,MSI,MSI Bravo 15 B5DD-410IN Laptop,Laptop,Active
1434,HP,HP 15s-du1064TU,Laptop,Active
1435,Infinix,Infinix Y1 Plus Neo XL30 Laptop,Laptop,Active
1436,Samsung,Samsung Galaxy Book NP750XED-KC1IN 15.6 2 15.6 Laptop,Laptop,Active
1437,HP,HP 15s-FR2006TU,Laptop,Active
1438,ASUS,ASUS VivoBook Ultra 14 X413EA-EB513TS Laptop,Laptop,Active
1439,HP,HP 14s-fq0568AU,Laptop,Active
1440,HP,HP 15s-eq2223AU,Laptop,Active
1441,HP,HP Pavilion Gaming 15-ec1025AX,Laptop,Active
1442,Acer,Acer Aspire 7 A715-51G,Laptop,Active
1443,HP,HP 15s-fq2629TU,Laptop,Active
1444,ASUS,ASUS TUF Gaming F15 FX506HC-HN362WS Laptop,Laptop,Active
1445,MSI,MSI Modern 14 C11M-031IN Laptop,Laptop,Active
1446,HP,HP 14q-cs0029TU,Laptop,Active
1447,MSI,MSI GF63 Thin 10UC-607IN Laptop,Laptop,Active
1448,HP,HP 15s-fq5111TU,Laptop,Active
1449,ASUS,ASUS Chromebook Flip C214MA-BU0452 Laptop,Laptop,Active
1450,ASUS,ASUS VivoBook 14 X415MA-BV011W Laptop,Laptop,Active
1451,ASUS,ASUS ROG Strix G15 G513IH-HN086T Laptop,Laptop,Active
1452,HP,HP Pavilion Gaming 15-ec0104AX,Laptop,Active
1453,ASUS,ASUS TUF Gaming A17 FA706IHRB-HX041W Laptop,Laptop,Active
1454,ASUS,ASUS VivoBook 15 X515JA-BR381T Laptop,Laptop,Active
1455,HP,HP 14s-DQ2535TU,Laptop,Active
1456,HP,HP Pavilion 14-dv1001TU,Laptop,Active
1457,Lenovo,Lenovo V15 G2,Laptop,Active
1458,HP,HP Pavilion 14-dv2014TU,Laptop,Active
1459,HP,HP Victus 15-fb0108AX,Laptop,Active
1460,ASUS,ASUS TUF Gaming F15 FX506HF-HN024W Laptop,Laptop,Active
1461,MSI,MSI Modern 14 C11M-030IN Laptop,Laptop,Active
1462,ASUS,ASUS VivoBook 14 M415DA-EB512WS Laptop,Laptop,Active
1463,ASUS,ASUS TUF Gaming A15 FA506IC-HN005T Laptop,Laptop,Active
1464,ASUS,ASUS VivoBook 15 X515MA-BR011W Laptop,Laptop,Active
1465,HP,HP 15s-eq2213AU,Laptop,Active
1466,HP,HP Pavilion 14-ec0035AU,Laptop,Active
1467,Lenovo,Lenovo Yoga Slim 6i 14IAP8,Laptop,Active
1468,HP,HP 15s-fq2717TU,Laptop,Active
1469,Infinix,Infinix INBook X3 Slim XL422 Laptop,Laptop,Active
1470,ASUS,ASUS Chromebook C523NA-BR0300 Laptop,Laptop,Active
1471,HP,HP 15s-EQ2040AU,Laptop,Active
1472,ASUS,ASUS Vivobook K15 OLED K513EA-L312WS Laptop,Laptop,Active
1473,Lenovo,Lenovo ThinkBook 15 Gen 3,Laptop,Active
1474,Samsung,Samsung Galaxy Book 3 NP750XFG-KA2IN Laptop,Laptop,Active
1475,Lenovo,Lenovo Ideapad 3 15IAU7,Laptop,Active
1476,ASUS,ASUS TUF Gaming A15 FA506IHRB-HN079W Laptop,Laptop,Active
1477,HP,HP 15s-fq2627TU,Laptop,Active
1478,HP,HP 15s-du1065TU,Laptop,Active
1479,Samsung,Samsung Galaxy Book 3 NP750XFG-KB1IN Laptop,Laptop,Active
1480,ASUS,ASUS Vivobook 16X M1603QA-MB502WS Laptop,Laptop,Active
1481,HP,HP 14-gr0000TU,Laptop,Active
1482,ASUS,ASUS VivoBook 15 X515MA-BR024WS Laptop,Laptop,Active
1483,ASUS,ASUS VivoBook 14 X415JA-BV301W Laptop,Laptop,Active
1484,Acer,Acer Aspire 3 A315-24P,Laptop,Active
1485,ASUS,ASUS TUF Gaming A15 FA506IHRZ-HN111W Laptop,Laptop,Active
1486,ASUS,ASUS ROG Strix G15 G513RC-HN061W Laptop,Laptop,Active
1487,ASUS,ASUS ROG Strix G15 G513RC-HN083W Laptop,Laptop,Active
1488,HP,HP 247 G8 67U77PA Laptop,Laptop,Active
1489,ASUS,ASUS Chromebook C223NA-GJ0074 Laptop,Laptop,Active
1490,HP,HP 15s-fq5112TU,Laptop,Active
1491,HP,HP 15s-FQ2072TU,Laptop,Active
1492,HP,HP Pavilion x360 14-dy0053TU,Laptop,Active
1493,HP,HP Pavilion 14-dv1000TU,Laptop,Active
1494,Honor,Honor MagicBook X14,Laptop,Active
1495,ASUS,ASUS ZenBook 13 UX325EA-EG701TS Laptop,Laptop,Active
1496,HP,HP 15s-fq5202TU,Laptop,Active
1497,HP,HP 14s-dr2016tu,Laptop,Active
1498,HP,HP 15s-fq3066TU,Laptop,Active
1499,ASUS,ASUS VivoBook 15 M515DA-BQ332WS Laptop,Laptop,Active
1500,Lenovo,Lenovo Ideapad Gaming 3 15ARH7,Laptop,Active
1501,Apple,Apple MacBook Pro M2 MNEH3HN/A Ultrabook,Laptop,Active
1502,HP,HP Victus 16-e0350ax Laptop,Laptop,Active
1503,ASUS,ASUS VivoBook 15 X1504ZA-NJ325WS Laptop,Laptop,Active
1504,HP,HP 15s-du3614TU,Laptop,Active
1505,ASUS,ASUS Vivobook S15 OLED K3502ZA-L503WS Laptop,Laptop,Active
1506,ASUS,ASUS VivoBook S15 OLED K3502ZA-L501WS Laptop,Laptop,Active
1507,ASUS,ASUS VivoBook S15 OLED Intel Evo K3502ZA-L502WS Laptop,Laptop,Active
1508,HP,HP Pavilion 15-eg3018TU,Laptop,Active
1509,HP,HP 15s-fq2671TU,Laptop,Active
1510,Lenovo,Lenovo Ideapad Gaming 3 Gen 6,Laptop,Active
1511,ASUS,ASUS VivoBook Ultra KM413UA-EB503TS Laptop,Laptop,Active
1512,Lenovo,Lenovo IdeaPad Gaming 3 15ACH6,Laptop,Active
1513,ASUS,ASUS VivoBook 16 X1605ZAB-MB322WS Laptop,Laptop,Active
1514,Apple,Apple MacBook Air M2 MQKV3HN/A Ultrabook,Laptop,Active
1515,Acer,Acer Nitro 5 AN515-45-R3TC,Laptop,Active
1516,ASUS,ASUS VivoBook Go 14 E1404GA-NK322WS Laptop,Laptop,Active
1517,ASUS,ASUS TUF Gaming F15 FX507ZV-LP094W Laptop,Laptop,Active
1518,HP,HP Pavilion x360 14-dy0207TU,Laptop,Active
1519,Apple,Apple MacBook Air M2 MQKQ3HN/A Ultrabook,Laptop,Active
1520,Dell,Dell Inspiron 14 5406,Laptop,Active
1521,Apple,Apple MacBook Air M2 MQKX3HN/A Laptop,Laptop,Active
1522,Apple,Apple MacBook Air M2 MQKP3HN/A Ultrabook,Laptop,Active
1523,Apple,Apple MacBook Air M2 MQKR3HN/A Ultrabook,Laptop,Active
1524,Apple,Apple MacBook Air M2 MQKU3HN/A Ultrabook,Laptop,Active
1525,HP,HP Victus 16-e0351AX,Laptop,Active
1526,ASUS,ASUS VivoBook 15 X515JA-EJ382WS Laptop,Laptop,Active
1527,ASUS,ASUS VivoBook Pro 15 M6500QC-HN741WS Laptop,Laptop,Active
1528,HP,HP Pavilion 15-eg2091TU,Laptop,Active
1529,ASUS,ASUS TUF Dash F15 FX517ZC-HN108WS Laptop,Laptop,Active
1530,HP,HP 15s-fy5006TU,Laptop,Active
1531,Lenovo,Lenovo Legion 5 15ITH6,Laptop,Active
1532,ASUS,ASUS VivoBook 15 X1500EA-EJ3379WS Laptop,Laptop,Active
1533,HP,HP Pavilion 15-eh2050AU,Laptop,Active
1534,Honor,Honor MagicBook 15,Laptop,Active
1535,ASUS,ASUS TUF Gaming F15 FX506LH-HN310W Laptop,Laptop,Active
1536,ASUS,ASUS Vivobook K15 OLED K513EA-L313WS Laptop,Laptop,Active
1537,ASUS,ASUS TUF Gaming A15 FA506QM-HN124W Laptop,Laptop,Active
1538,ASUS,ASUS VivoBook 14 X415EA-EK344WS Laptop,Laptop,Active
1539,ASUS,ASUS VivoBook 15 X515EA-BR391WS Laptop,Laptop,Active
