SKU_ID,ProductID,CPU,GPU,VRAM,RAM,Storage,StorageCapacity,ScreenSize,Weight,Price,Stock
Z564502SIN9,2600,Intel Core i7 (7th Gen),HD 520,0,8,NO SSD + 1024 GB HDD Storage,1024,13.3,1.31,75195,2
80N400MHIN,2601,Intel Core i5 (5th Gen),HD,0,4,8 GB SSD Storage + 500 GB HDD Storage,508,14.0,1.33,42500,28
L2Z60PA,2602,Intel Core i5 (5th Gen),"GeForce 830M GPU, 2 GB",2,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.66,53811,36
F6C53PA,2603,Intel Core i5 (4th Gen),"GeForce GT 740M GPU, 2 GB",2,4,NO SSD + 1024 GB HDD Storage,1024,14.0,1.35,51784,37
K8U29PA,2604,Intel Core i7 (5th Gen),"GeForce GTX 850M GPU, 4 GB",4,8,NO SSD + 1024 GB HDD Storage,1024,15.6,2.2,77490,15
81UE0085IN,2605,Intel Core i3 (8th Gen),UHD,0,8,512 GB SSD Storage,512,13.6,1.43,59791,46
K8U02PA,2606,Intel Core i5 (5th Gen),HD 5500,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.65,39890,20
ASU-VQLSQ,2607,Intel Celeron Dual-Core,HD,0,2,NO SSD + 500 GB HDD Storage,500,11.6,1.3,16010,31
ASU-0ONA4,2608,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,14.0,1.73,164990,5
3FQ19PA,2609,Intel Core i3 (6th Gen),"Radeon HD 520 GPU, 2 GB",2,8,NO SSD + 2048 GB HDD Storage,2048,15.6,1.71,37490,21
G9D69UA,2610,2.1 Ghz Processor,HD,0,4,NO SSD + 500 GB HDD Storage,500,15.6,1.73,75279,36
7FT35UA,2611,Intel Core i7 (9th Gen),"GeForce RTX 2080 GPU, 8 GB",8,16,512 GB SSD Storage,512,17.3,3.06,499373,4
MSI-LISHL,2612,Intel Core i7 (7th Gen),"GeForce GTX 1050Ti GPU, 4 GB",4,8,128 GB SSD Storage + 1024 GB HDD Storage,1152,15.6,2.37,92990,44
MSI-3RXSK,2613,Intel Core i7 (11th Gen),"GeForce MX450 GPU, 2 GB",2,8,512 GB SSD Storage,512,14.0,1.5,61990,46
D560454WIN9S,2478,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,14.0,1.49,44632,17
G2H04PA,2614,Intel Core i3 (4th Gen),HD 4400,0,4,NO SSD + 500 GB HDD Storage,500,15.6,1.74,36390,39
ASU-RD5SB,2615,Intel Core i5 (10th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.1,58990,7
ASU-A1EL9,2616,Intel Atom Quad-Core,HD 4000,0,2,32 GB SSD Storage + 500 GB HDD Storage,532,10.1,1.13,21900,16
HNL-00022,2617,Intel Core i7 (8th Gen),"GeForce GTX 1050 GPU, 2 GB",2,16,512 GB SSD Storage,512,13.5,1.64,222999,40
ASU-ME9UB,2618,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,15.6,2.26,119900,19
20RAS0KY00,427,Intel Core i5 (10th Gen),UHD,0,8,128 GB SSD Storage + 1024 GB HDD Storage,1152,14.0,1.35,59990,30
ASU-GQBD2,2619,Intel Core i5 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,512 GB SSD Storage,512,15.6,2.29,84990,16
ASU-0TUVT,2620,Intel Core i5 (4th Gen),"GeForce GT 820M GPU, 1 GB",1,4,NO SSD + 500 GB HDD Storage,500,15.6,1.82,40400,8
ASU-NJH0G,2621,AMD Octa-Core Ryzen 9,"GeForce RTX 3080 GPU, 16 GB",16,32,1024 GB SSD Storage,1024,15.6,2.29,229990,48
1HQ36PA,2622,Intel Core i7 (7th Gen),"GeForce GTX 1060 GPU, 6 GB",6,16,128 GB SSD Storage + 1024 GB HDD Storage,1152,17.3,2.95,144990,28
ASU-TKNRX,2623,AMD Octa-Core Ryzen 7,"Radeon RX 580 GPU, 4 GB",4,16,256 GB SSD Storage + 1024 GB HDD Storage,1280,17.3,2.26,134990,30
MSI-89JGS,2624,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,15.6,2.21,105990,25
MSI-3O4UU,2625,Intel Core i7 (10th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,15.6,2.43,154990,7
ASU-KFNVF,2626,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,17.3,2.29,125990,20
ASU-NW2ME,2627,AMD Octa-Core Ryzen 9,"GeForce RTX 3080 GPU, 8 GB",8,16,1024 GB SSD Storage,1024,15.6,2.27,199990,6
ASU-GKFKC,2628,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 Ti GPU, 4 GB",4,16,1024 GB SSD Storage,1024,15.6,2.3,117853,37
ACE-RNXE0,2301,Intel Core i3 (8th Gen),UHD 620,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.62,34990,3
50N43PA,2629,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,13.3,1.33,65990,13
Z1D88PA,2630,AMD Quad-Core APU,Radeon R2,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.93,20990,23
81DE02WCIN,1061,Intel Core i3 (7th Gen),HD 620,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.63,29690,26
ASU-9UDM5,2631,AMD Octa-Core Ryzen 7,Radeon,0,8,512 GB SSD Storage,512,14.0,1.33,69890,45
INF-R7JVF,2632,Intel Core i9 (12th Gen),Iris Xe,0,32,1024 GB SSD Storage,1024,15.6,1.8,81978,7
C562515WIN9,1667,Intel Core i3 (10th Gen),UHD,0,4,512 GB SSD Storage,512,14.0,1.63,57390,27
ASU-VLMJZ,2633,Intel Core i5 (8th Gen),UHD 620,0,8,512 GB SSD Storage,512,14.0,1.13,70990,33
ASU-8B4FD,2634,Intel Core i5 (7th Gen),"GeForce 940MX GPU, 2 GB",2,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.71,35490,37
82KB00EUIN,668,Intel Core i3 (11th Gen),UHD,0,4,NO SSD + 1024 GB HDD Storage,1024,15.0,1.9,31271,17
7PS58UA,2635,Intel Core i7 (10th Gen),Iris Plus,0,8,512 GB SSD Storage,512,13.3,1.15,119600,47
8VY90PA,2636,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.87,35990,3
ACE-2JC25,2331,Intel Core i5 (11th Gen) Processor,Iris Xe,0,8,512 GB SSD Storage,512,14.0,1.39,60990,3
ASU-5G73K,2637,Intel Core i5 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.28,69770,2
ACE-EXM9H,2638,Intel Core i5 (8th Gen),UHD 620,0,4,256 GB SSD Storage,256,14.0,1.53,43500,15
ACE-I2UTH,51,Intel Core i7 (11th Gen) Processor,"GeForce RTX 3060 GPU, 6 GB",6,16,1024 GB SSD Storage,1024,15.6,2.38,97695,16
6JM93PA,1361,AMD Dual-Core Ryzen 3,Radeon Vega 3,0,4,NO SSD + 1024 GB HDD Storage,1024,14.0,1.57,24400,6
81VD002PIN,8,Intel Core i3 (7th Gen),HD 620,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.76,28490,29
81H50040IN,96,AMD Dual-Core A9 APU,Radeon R5,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.74,21990,6
D560816WIN9S,34,Intel Core i5 (11th Gen),UHD,0,16,512 GB SSD Storage,512,15.6,1.81,52400,45
ASU-DMBQF,2639,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,14.0,2.2,80990,44
4ZD61PA,2640,Intel Core i5 (8th Gen),"GeForce MX110 GPU, 2 GB",2,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.85,55490,29
8J499PA,2641,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",8,16,1024 GB SSD Storage,1024,16.1,2.61,113990,13
4QM22PA,2642,Intel Pentium Quad-Core,UHD 605,0,4,NO SSD + 1024 GB HDD Storage,1024,11.6,1.06,34812,36
D560378WIN9S,2643,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,13.3,1.44,64344,18
ASU-FWFOH,2644,Intel Core i7 (7th Gen),"Geforce 940M GPU, 2 GB",2,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.94,51990,33
ASU-UKFNH,2645,Intel Pentium Quad-Core,HD,0,4,NO SSD + 500 GB HDD Storage,500,15.6,1.65,19000,48
ACE-VX172,2646,Intel Core i3 (6th Gen),HD 520,0,4,128 GB SSD Storage,128,12.0,1.19,50990,10
ACE-7F42C,2647,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,13.3,1.21,62994,28
ASU-IEK28,2648,Intel Core i5 (10th Gen),Integrated,0,8,NO SSD + 1024 GB HDD Storage,1024,14.0,1.51,38490,17
81MT0034IH,2649,AMD Dual-Core A6 APU,Radeon R4,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.65,20990,18
ASU-NUYLB,2650,Intel Core i3 (6th Gen),HD 520,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.84,27990,29
20WEA01EIH,2651,Intel Core i7 (11th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.45,84990,36
81FK00DKIN,1061,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",4,8,NO SSD + 1024 GB HDD Storage,1024,15.6,2.25,53990,35
ASU-EJFY5,2652,Intel Core i7 (8th Gen),UHD 620,0,8,256 GB SSD Storage,256,14.0,1.52,81990,13
2VL78PA,2653,Intel Core i5 (8th Gen),HD 620,0,8,256 GB SSD Storage,256,13.3,1.3,77995,33
ASU-LI4ZY,2654,Intel Core i3 (7th Gen),HD 620,0,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.8,31490,8
ASU-SAW6H,2655,Intel Celeron Dual-Core,UHD 600,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.75,27889,45
81TK008HIN,2656,Intel Core i3 (10th Gen),UHD 620,0,8,512 GB SSD Storage,512,14.0,1.4,66000,28
IBA-8IEWO,2657,Intel Atom Quad-Core,HD Graphics,0,4,32 GB SSD Storage,32,14.0,1.45,13999,15
D552144WIN9SL,2658,Intel Core i5 (11th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.5,54990,28
ASU-KG1JA,2659,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.66,45990,5
5CK37PA,2660,Intel Core i3 (7th Gen),"GeForce MX110 GPU, 2 GB",2,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.66,40172,10
APP-X19UZ,2661,Intel Core i7 (8th Gen),"Pro 555X GPU, 4 GB",4,16,256 GB SSD Storage,256,15.4,1.58,187990,15
ACE-20MPH,1239,Intel Core i7 (7th Gen),"GeForce GTX 1050 GPU, 4 GB",4,8,128 GB SSD Storage + 1024 GB HDD Storage,1152,15.6,2.25,80118,15
ACE-GQVBI,2662,Intel Core i5 (8th Gen),"Geforce MX130 GPU, 2 GB",2,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.78,49990,26
3TT72PA,2663,Intel Core i3 (6th Gen),HD 520,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.92,28990,40
7BY61PA,2664,Intel Core i5 (8th Gen),UHD 620,0,8,64 GB SSD Storage,64,14.0,1.37,51990,10
82C40182IN,475,Intel Core i3 (10th Gen),UHD,0,4,NO SSD + 1024 GB HDD Storage,1024,14.0,1.41,30990,7
ACE-285JO,2665,Intel Core i5 (11th Gen),"Iris Xe Max GPU, 4 GB",4,16,512  SSD Storage,256,14.0,1.55,58490,31
ACE-4A1N4,2646,Intel Core i5 (6th Gen),HD 520,0,4,256 GB SSD Storage,256,12.0,1.35,41990,38
ASU-O97G0,2666,Intel Core i5 (8th Gen),"GeForce GTX 1050TI GPU, 4 GB",4,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,2.02,49990,23
ASU-18V3Z,2667,Intel Pentium Quad-Core,UHD,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.74,24145,26
20TDS0A500,327,Intel Core i3 (11th Gen),UHD,0,4,256 GB SSD Storage,256,15.6,1.86,44990,1
ACE-Z1YKD,2668,Intel Core i3 (6th Gen),HD 520,0,4,NO SSD + 500 GB HDD Storage,500,15.6,1.72,36990,40
D560505WIN9S,34,Intel Core i5 (11th Gen),"GeForce MX350 GPU, 2 GB",2,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.87,66255,21
81WE007TIN,114,Intel Core i3 (10th Gen),UHD,0,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.62,39100,48
82C700H3IH,190,AMD Dual-Core Ryzen 3,Radeon,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.81,26487,38
MSI-C5ZZ6,2669,Intel Core i5 (10th Gen),"Geforce MX250 GPU, 2 GB",2,8,512 GB SSD Storage,512,14.0,1.42,79990,8
ASU-TBBVI,2670,Intel Core i3 (7th Gen),"GeForce 920MX  GPU, 2 GB",2,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.88,34990,27
ASU-ISX4T,2671,Intel Core i7 (11th Gen) Processor,Iris Xe,0,16,1024 GB SSD Storage,1024,13.3,1.13,104999,14
ASU-8GP5B,2672,Intel Core i7 (11th Gen),"GeForce MX350 GPU, 2 GB",2,8,512 GB SSD Storage,512,15.6,1.95,78812,32
82FG01BAIN,253,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",2,16,512 GB SSD Storage,512,15.6,1.62,70990,19
7BY92PA,2673,Intel Core i3 (8th Gen),UHD 620,0,8,64 GB SSD Storage,64,14.0,1.53,42990,31
183J2PA,2674,Intel Core i5 (10th Gen),"Geforce GTX 1650 GPU, 4 GB",4,8,NO SSD + 1024 GB HDD Storage,1024,16.1,3.1,76390,11
82BF001DIH,361,AMD Dual-Core A6 APU,Radeon R4,0,4,NO SSD + 1024 GB HDD Storage,1024,14.0,1.58,24990,9
20VE00JTIN,2675,Intel Core i5 (11th Gen),UHD,0,8,512 GB SSD Storage,512,15.0,1.65,58222,13
ASU-V7UCZ,2676,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.67,53490,22
INF-WM5AW,496,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,512 GB SSD Storage,512,16.0,3.0,64990,20
ASU-LEKJM,2677,Intel Core i5 (12th Gen) Processor,Iris Xe,0,16,512 GB SSD Storage,512,15.6,1.81,70990,39
MSI-7N7LL,2678,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",6,16,512 GB SSD Storage,512,15.6,2.44,115990,47
ASU-358F4,2679,Intel Core i3 (8th Gen),UHD 620,0,4,16 GB SSD Storage + 1024 GB HDD Storage,1040,15.6,1.7,39298,10
81HNA01KIH,2680,Intel Core i3 (7th Gen),HD 620,0,4,NO SSD + 1024 GB HDD Storage,1024,14.0,1.62,23500,35
20TDS0G000,327,Intel Core i5 (11th Gen) Processor,Iris Xe,0,16,1024 GB SSD Storage,1024,15.6,1.79,79449,13
1Y8Z9UA,2681,AMD Dual-Core Ryzen 3,Radeon,0,4,256 GB SSD Storage,256,15.6,1.76,60641,45
C553106WIN9,2682,Intel Core i5 (8th Gen),"Radeon 520 GPU, 2 GB",2,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.92,50990,16
ACE-GA1VH,1628,Intel Celeron Dual-Core,UHD,0,8,256 GB SSD Storage,256,11.6,1.06,17990,14
ASU-1LF13,2683,Intel Core i5 (12th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.1,69900,30
8GA83PA,2684,Intel Core i3 (10th Gen),UHD,0,4,256 GB SSD Storage + 1024 GB HDD Storage,1280,14.0,1.64,57823,43
ASU-5TA5N,2685,Intel Core i5 (13th Gen),"GeForce RTX 3050 GPU, 6 GB",6,16,512 GB SSD Storage,512,16.0,2.31,90000,3
183H6PA,2686,Intel Core i7 (10th Gen),"GeForce 1650 Ti GPU, 4 GB",4,16,1024 GB SSD Storage,1024,15.6,1.69,114990,2
ASU-6V1CV,2687,Intel Core i5 (7th Gen),"GeForce 940 MX GPU, 2 GB",2,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.65,45000,30
2RC10PA,1273,Intel Core i5 (7th Gen),"Radeon 520 GPU, 2 GB",2,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.86,36740,36
ASU-8I791,2688,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,1024 GB SSD Storage,1024,15.6,2.41,76990,42
ASU-23PHR,2689,Intel Core i7 (9th Gen),"GeForce GTX 1660 Ti GPU, 6 GB",6,16,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,2.29,121490,42
A569109WIN9,1217,Intel Core i5 (8th Gen),"GeForce 940MX GPU, 4 GB",4,8,128 GB SSD Storage + 1024 GB HDD Storage,1152,15.6,1.79,69494,10
MIC-IZ4Y7,2690,Microsoft SQ1 Processor,SQ1 Adreno 685 GPU,0,8,128 GB SSD Storage,128,13.0,1.19,65000,10
ACE-6JD7U,2691,Intel Core i7 (11th Gen) Processor,Iris Xe,0,16,1024 GB SSD Storage,1024,14.0,1.02,62500,40
MSI-HGEWR,2692,Intel Core i7 (12th Gen),"GeForce RTX 3070 GPU, 8 GB",8,16,1024 GB SSD Storage,1024,15.6,2.09,134990,17
50N42PA,2693,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,13.3,1.29,68990,35
ASU-KKKIZ,2694,Intel Core i7 (4th Gen),"Geforce GTX 860M GPU, 2 GB",2,12,NO SSD + 1024 GB HDD Storage,1024,17.3,3.06,175146,35
ACE-VMS5B,221,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.77,42999,49
ASU-S2WA2,2695,Intel Core i7 (8th Gen),"GeForce GTX 1060 GPU, 6 GB",6,16,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,2.31,129791,18
82K201RQIN-V2,196,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,15.6,2.14,80990,47
81N700LXIN,1184,Intel Core i5 (8th Gen),UHD 620,0,8,512 GB SSD Storage,512,14.0,1.49,57741,36
1V4Q4PA,2696,Intel Core i7 (10th Gen),"Geforce GTX 1660 Ti GPU, 6 GB",6,16,1024 GB SSD Storage,1024,15.6,2.4,128190,44
ASU-XRVV9,2697,Intel Core i7 (8th Gen),UHD 620,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,14.0,1.63,77990,14
4HR07PA,2698,Intel Core i3 (7th Gen),HD 620,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.81,30990,36
3Y665PA,490,Intel Core i3 (11th Gen),UHD,0,4,256 GB SSD Storage,256,15.6,1.7,29990,30
20RV00BLIH,341,Intel Core i3 (10th Gen),UHD,0,4,NO SSD + 1 GB HDD Storage,1,14.0,1.42,38999,15
A560120WIN9,1335,Intel Core i5 (8th Gen),UHD 620,0,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.69,53990,24
ASU-QWUBX,2699,Intel Core i5 (11th Gen),"Iris Xe GPU, 4 GB",4,8,512 GB SSD Storage,512,14.0,1.35,68500,45
D560131HIN9S,2700,AMD Hexa-Core Ryzen 5,"Radeon RX 5600M GPU, 6 GB",6,8,512 GB SSD Storage,512,15.6,1.72,89990,40
81N6006PIN,2656,AMD Quad-Core Ryzen 5,Radeon Vega 8,0,8,1024 GB SSD Storage,1024,14.0,1.41,54990,36
ACE-B392I,2540,AMD Dual-Core A9 APU Processor,Radeon R5,0,4,256 GB SSD Storage,256,15.6,1.77,69990,24
ASU-P3TI8,2701,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.3,70990,22
4ST60PA,2702,Intel Core i5 (8th Gen),UHD 620,0,8,256 GB SSD Storage,256,14.0,1.58,69390,50
81WE0082IN,114,Intel Core i5 (10th Gen),UHD,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,1.61,62000,3
RC55GE,2703,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.06,57990,21
ASU-ITRO3,2704,Intel Core i3 (6th Gen),HD 520,0,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.91,31990,2
81HQA004IH,1034,Intel Core i3 (7th Gen),HD 620,0,4,NO SSD + 1024 GB HDD Storage,1024,14.0,1.38,21999,28
4LR36PA,2705,Intel Core i7 (8th Gen),"GeForce MX130 GPU, 4 GB",4,12,512 GB SSD Storage,512,14.0,1.31,102300,30
ASU-JS6W4,2706,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,1024 GB SSD Storage,1024,14.0,2.3,94890,45
MSI-1YPDY,2707,Intel Core i7 (7th Gen),"GeForce GTX 1050 GPU, 4 GB",4,16,NO SSD + 1024 GB HDD Storage,1024,15.6,2.47,84990,14
6JP48PA,2708,Intel Core i7 (8th Gen),"GeForce RTX 2060 GPU, 8 GB",8,16,NO SSD + 1024 GB HDD Storage,1024,15.6,2.44,164345,24
MSI-V1NPE,2709,Intel Core i7 (12th Gen),"GeForce RTX A1000 GPU, 4 GB",4,16,1024 GB SSD Storage,1024,16.0,2.77,88990,31
MSI-92XSB,2710,AMD Hexa-Core Ryzen 5,Radeon,0,16,512 GB SSD Storage,512,15.6,1.7,40990,50
552V9PA,2711,Intel Core i5 (11th Gen) Processor,"GeForce GTX 1650 GPU, 4 GB",4,8,512 GB SSD Storage,512,15.6,2.35,55157,20
ASU-QESC8,2712,Intel Core i3 (11th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.64,32490,5
ASU-Z6MC2,2713,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 2 GB",2,8,512 GB SSD Storage,512,14.0,1.14,80990,20
20RAS1M900,427,Intel Core i5 (10th Gen),UHD,0,8,512 GB SSD Storage,512,14.0,1.51,67999,35
ASU-JZOQI,2714,Intel Core i7 (8th Gen),"Geforce MX250 GPU, 2 GB",2,8,512 GB SSD Storage,512,15.6,1.68,65990,39
81H50043IN,96,AMD Dual-Core A9 APU,"Radeon 530 GPU, 2 GB",2,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.95,25990,44
82A300BEIN,871,Intel Core i7 (11th Gen),Iris Xe,0,16,1024 GB SSD Storage,1024,14.0,1.35,102990,9
HNN-00001,2617,Intel Core i7 (8th Gen),"GeForce GTX 1050 GPU, 2 GB",2,16,1024 GB SSD Storage,1024,13.5,1.94,250000,41
81DE011UIN,1061,Intel Core i3 (7th Gen),"Radeon 530 GPU, 2 GB",2,8,NO SSD + 1024 GB HDD Storage,1024,15.6,1.88,36990,18
21JNS03P00,2715,Intel Core i3 (13th Gen),UHD,0,8,512 GB SSD Storage,512,16.0,2.1,49190,18
ACE-P41LJ,414,Intel Celeron Dual-Core,UHD,0,8,256 GB SSD Storage,256,14.0,1.51,34990,30
ACE-9Y00G,2716,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",4,8,NO SSD + 1024 GB HDD Storage,1024,15.6,2.35,79258,38
ASU-1XS3L,2717,Intel Core i5 (8th Gen),"Geforce MX250 GPU, 2 GB",2,8,512 GB SSD Storage,512,15.6,1.71,55990,32
30R08PA,2718,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",2,16,512 GB SSD Storage,512,15.6,1.73,65999,30
B566504WIN9,2251,AMD Dual-Core APU,Radeon R2,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.68,23990,2
6Q0N8PA,2719,AMD Dual-Core Ryzen 3,Radeon,0,8,256 GB SSD Storage,256,15.6,1.7,35990,11
ACE-YG0NI,414,Intel Pentium Quad-Core,UHD Graphics,0,4,256 GB SSD Storage,256,14.0,1.36,17990,15
20TDS0A400,327,Intel Core i3 (11th Gen),UHD,0,8,256 GB SSD Storage,256,15.6,1.6,55999,41
ASU-FI869,2720,Intel Core i7 (13th Gen),Iris Xe,0,16,512 GB SSD Storage,512,14.0,1.15,84990,1
D560185WIN9S,1091,Intel Core i3 (10th Gen),UHD,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.67,39990,23
AVI-DOP2G,2721,AMD Dual-Core A9 APU,Radeon R5,0,8,256 GB SSD Storage,256,14.0,1.34,22990,48
81DE02W8IN,99,Intel Core i3 (7th Gen),"Geforce MX150 GPU, 2 GB",2,4,128 GB SSD Storage + 1024 GB HDD Storage,1152,15.6,1.81,25935,3
ASU-6BFJ7,2722,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",4,16,512 GB SSD Storage,512,14.0,1.79,109999,4
D552231WIN9D,457,Intel Core i5 (11th Gen),Iris Xe,0,8,256 GB SSD Storage + 1024 GB HDD Storage,1280,14.0,1.34,59390,2
1S5E9PA,1047,Intel Core i3 (10th Gen),UHD,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.83,39643,39
ASU-1JG5X,2723,Intel Core i7 (7th Gen),"GeForce GTX 1050T GPU, 4 GB",4,8,NO SSD + 1024 GB HDD Storage,1024,15.6,2.71,117990,28
APP-6E7KK,2724,Intel Core i7 (8th Gen),"Pro 555X GPU, 4 GB",4,16,256 GB SSD Storage,256,15.4,1.65,199900,10
D552126WIN9DE,264,Intel Core i3 (10th Gen),UHD,0,8,NO SSD + 1024 GB HDD Storage,1024,14.0,1.39,34990,22
ACE-HQEJV,41,Intel Pentium Quad-Core,UHD 605,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.73,22590,39
W6T74PA,2725,Intel Core i5 (6th Gen),"Radeon R5 M430 GPU, 2 GB",2,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.79,51416,43
MSI-RQPBX,2726,Intel Core i7 (8th Gen),"Geforce GTX 1070 GPU, 8 GB",8,16,256 GB SSD Storage + 1024 GB HDD Storage,1280,15.6,2.4,149900,26
82KBA02RIH,190,Intel Core i5 (11th Gen),Iris Xe,0,8,512 GB SSD Storage,512,15.6,1.76,46790,11
81MT006YIH,2649,AMD Dual-Core A6 APU,Radeon,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.63,29990,37
80X400DEIN,2727,Intel Core i5 (7th Gen),"GeForce 920MX GPU, 2 GB",2,4,NO SSD + 1024 GB HDD Storage,1024,14.0,1.31,50347,36
ASU-UGM2H,2728,Intel Core i3 (6th Gen),HD 520,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.84,29876,39
81TK007YIN,2656,Intel Core i5 (10th Gen),"GeForce MX230 GPU, 2 GB",2,8,512 GB SSD Storage,512,14.0,1.44,77392,10
ASU-1I1KP,2729,3.0 Ghz Processor,"Geforce RTX 2060 with Max-Q Design GPU, 6 GB",6,32,1024 GB SSD Storage,1024,14.0,2.43,30999,19
3WE65UA,2730,AMD Dual-Core A6 APU,Radeon R4,0,4,NO SSD + 1024 GB HDD Storage,1024,15.6,1.75,49000,43
A560505WIN9,1335,Intel Core i5 (8th Gen),"Radeon 530 GPU, 4 GB",4,8,NO SSD + 2048 GB HDD Storage,2048,15.6,1.65,65990,49
