SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Price,Stock,Weight
3234,2382,Intel Core i5 (8th Gen),"GeForce MX110 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,46990,47,1.79
3235,2383,AMD Quad-Core Ryzen 5,"Geforce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,78990,5,1.3
3236,1345,Intel Core i5 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,44168,4,1.31
3237,2384,Intel Core i5 (8th Gen),UHD 620,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,58830,31,1.39
3238,2385,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,15.6,38999,31,2.25
3239,2386,Intel Core i5 (9th Gen) Processor,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,71990,31,2.0
3240,198,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,49021,12,2.05
3241,2321,Intel Core i5 (8th Gen),"Geforce 940MX GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,57999,8,2.03
3242,2387,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,35233,6,2.23
3243,2388,AMD Hexa-Core Ryzen 5,"Radeon RX 5500M GPU, 4 GB",8,512 GB SSD Storage,15.6,49980,7,1.45
3244,2389,Intel Core i3 (8th Gen),"Geforce MX110 GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,36054,33,2.44
3245,2390,AMD Dual-Core APU,Radeon R2,4,NO SSD + 1024 GB HDD Storage,15.6,19490,20,2.02
3246,2391,Intel Core i5 (10th Gen),Iris Plus,16,512 GB SSD Storage,13.0,159490,8,1.63
3247,2392,Intel Core i3 (7th Gen),HD 620,8,128 GB SSD Storage + 1024 GB HDD Storage,14.0,44990,24,2.0
3248,1358,Intel Core i7 (8th Gen),"Radeon 530 GPU, 2 GB",8,256 GB SSD Storage,13.0,79000,44,2.3
3249,2393,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,30990,39,1.52
3250,229,Intel Core i7 (12th Gen),"GeForce RTX 4050 GPU, 6 GB",16,512 GB SSD Storage,15.6,74990,18,2.18
3251,2394,1.7 Ghz Processor,"Geforce GT 820M GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,40890,48,2.32
3252,2395,Intel Core i7 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,81900,48,1.96
3253,1361,AMD Quad-Core Ryzen 3,Radeon Vega 6,4,NO SSD + 1024 GB HDD Storage,14.0,30950,38,2.32
3254,200,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,75800,1,1.91
3255,2396,Intel Core i5 (7th Gen),"GeForce 940MX GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,42900,7,1.76
3256,200,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage + 1024 GB HDD Storage,15.6,72024,20,2.17
3257,2397,Intel Pentium Dual-Core,UHD 605,4,128 GB SSD Storage,11.6,85743,23,1.36
3258,1164,AMD Quad-Core Ryzen 5,"Geforce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,57990,10,1.26
3259,200,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage + 1024 GB HDD Storage,15.6,72024,19,1.53
3260,200,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,56890,48,1.8
3261,200,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage + 1024 GB HDD Storage,15.6,78500,20,1.94
3262,2398,Intel Core i5 (11th Gen) Processor,"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,15.6,89990,41,2.17
3263,2399,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,13.3,65890,18,2.49
3264,2400,Intel Core i5 (7th Gen),"GeForce 940MX GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,63854,44,1.49
3265,2401,Intel Core i3 (8th Gen),UHD 620,4,NO SSD + 1024 GB HDD Storage,15.6,29990,39,1.74
3266,2402,Intel Celeron Dual-Core,HD 500,2,NO SSD + 500 GB HDD Storage,15.6,22999,6,1.83
3267,2403,Intel Core i5 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,62990,2,1.29
3268,2404,Intel Core i7 (11th Gen) Processor,Iris Xe,8,512 GB SSD Storage,14.0,59999,45,2.16
3269,196,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650 Ti GPU, 4 GB",8,256  SSD Storage + 1024 GB HDD Storage,15.6,69990,12,2.13
3270,2405,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,1024 GB SSD Storage,17.3,78990,4,1.67
3271,1081,Intel Core i5 (7th Gen),"GeForce 920MX GPU, 2 GB",8,NO SSD + 2048 GB HDD Storage,15.6,53826,19,2.11
3272,2406,Intel Core i7 (10th Gen) Processor,"GeForce RTX 2060 GPU, 6 GB",16,512 GB SSD Storage,15.6,92990,5,1.91
3273,2407,Intel Core i7 (11th Gen) Processor,Iris Xe,16,512 GB SSD Storage,14.0,89990,20,2.25
3274,2408,Intel Core i5 (8th Gen),UHD 620,4,NO SSD + 1024 GB HDD Storage,15.6,31823,30,1.51
3275,2342,Intel Pentium Quad-Core,HD,4,NO SSD + 1024 GB HDD Storage,15.6,22150,21,1.38
3276,2409,2.0 Ghz Processor,"R5 M230 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,32500,6,1.85
3277,2410,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,58990,21,1.26
3278,2411,Intel Core i5 (8th Gen),"Geforce MX130 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,48990,27,2.07
3279,2412,Intel Core i3 (7th Gen),UHD 620,4,NO SSD + 1024 GB HDD Storage,14.0,30923,38,1.22
3280,649,Intel Core i5 (11th Gen),UHD,16,1024 GB SSD Storage,14.0,36990,47,2.36
3281,2413,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 2048 GB HDD Storage,15.6,30990,17,2.37
3282,2414,Intel Core i5 (8th Gen),"GeForce MX150  GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,49999,36,1.88
3283,2415,Intel Core i5 (7th Gen),HD 620,4,128 GB SSD Storage,12.3,79999,44,1.84
3284,8,Intel Core i5 (10th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,52820,40,1.28
3285,1182,Intel Core i5 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,15.6,41990,50,1.39
3286,2416,AMD Dual-Core A6 APU,Radeon R4,4,NO SSD + 1024 GB HDD Storage,15.6,24913,23,1.47
3287,2417,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,32990,34,1.63
3288,2418,Intel Core i5 (7th Gen),"GeForce 940MX GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,41900,9,2.35
3289,1182,Intel Core i5 (9th Gen),"GeForce GTX 1050 GPU, 3 GB",8,NO SSD + 1024 GB HDD Storage,15.6,46794,17,2.16
3290,8,Intel Core i3 (8th Gen),UHD 620,4,256 GB SSD Storage,15.6,34990,45,1.25
3291,2419,Intel Celeron Dual-Core,HD 500,3,32 GB SSD Storage,14.0,16900,5,1.21
3292,2420,Intel Core i5 (12th Gen),UHD,8,512 GB SSD Storage,14.0,48990,16,2.42
3293,415,AMD Hexa-Core Ryzen 5,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,71990,17,1.55
3294,341,Intel Core i5 (10th Gen),UHD,8,256 GB SSD Storage,14.0,64200,12,1.71
3295,2421,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,58990,41,1.4
3296,2422,AMD Dual-Core Athlon,Radeon Vega 3,4,NO SSD + 1024 GB HDD Storage,14.0,39999,4,1.79
3297,1061,Intel Celeron Dual-Core,HD 610,4,NO SSD + 1024 GB HDD Storage,15.6,19990,34,1.61
3298,8,AMD Dual-Core Ryzen 3,Radeon Vega 3,4,NO SSD + 1024 GB HDD Storage,15.6,27990,42,1.4
3299,2423,Intel Core i7 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,70500,24,1.72
3300,1182,Intel Core i5 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,15.6,39990,11,1.65
3301,1156,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,30990,17,2.09
3302,2424,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,44990,28,1.66
3303,2425,Intel Core i7 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,81990,21,1.96
3304,2426,Intel Core i5 (11th Gen) Processor,Iris Xe,8,512 GB SSD Storage,14.0,64990,44,1.61
3305,2427,Intel Core i5 (9th Gen),"Geforce GTX 1050 GPU, 4 GB",8,512 GB SSD Storage,15.6,63641,10,2.34
3306,2428,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",8,1024 GB SSD Storage,15.6,94249,12,1.66
3307,2429,Intel Core i5 (6th Gen),"Radeon R5 M430 GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,44900,10,1.72
3308,2430,AMD Quad-Core A6 APU,Radeon R4,4,NO SSD + 1024 GB HDD Storage,15.6,23990,20,1.91
3309,2431,Intel Core i5 (10th Gen),Iris Plus,8,256 GB SSD Storage,14.0,64990,3,2.1
3310,1063,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,53490,36,2.24
3311,2182,Intel Core i7 (7th Gen),GeForce 920M,8,NO SSD + 1024 GB HDD Storage,15.6,65212,19,2.14
3312,2432,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,14.0,36147,21,1.99
3313,2433,Intel Core i5 (8th Gen),"GeForce GTX 1050Ti GPU, 4 GB",8,16 GB SSD Storage + 1024 GB HDD Storage,15.6,55990,38,2.09
3314,2434,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,36990,5,2.34
3315,2435,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,NO SSD + 1024 GB HDD Storage,15.6,32197,4,1.5
3316,2436,Intel Core i3 (7th Gen),HD 620,4,128 GB SSD Storage,13.3,53490,50,2.38
3317,2437,Intel Core i3 (11th Gen),UHD,8,512 GB SSD Storage,14.0,46999,46,2.01
3318,2438,Intel Core M5 (6th Gen),HD 515,4,64 GB SSD Storage,12.5,73204,28,2.14
3319,215,Intel Core i5 (11th Gen),"GeForce MX230 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,63590,15,1.64
3320,2439,AMD Dual-Core A6 APU,Radeon R4,4,NO SSD + 1024 GB HDD Storage,15.6,25397,50,1.38
3321,2440,Intel Core i5 (8th Gen),Iris Plus Graphics 645,8,128 GB SSD Storage,13.3,97040,16,1.67
3322,43,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,81990,15,1.54
3323,2441,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,86690,48,2.38
3324,96,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,27990,9,1.93
3325,2442,AMD Hexa-Core Ryzen 5,Radeon,8,256 GB SSD Storage,14.0,35990,37,2.38
3326,2443,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,63761,8,2.49
3327,2444,Intel Core i5 (9th Gen),"Geforce GTX 1660 Ti GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,17.3,79990,42,1.8
3328,2445,Intel Core i7 (7th Gen),"GeForce GTX 1050 GPU, 4 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,87999,16,1.31
3329,1184,Intel Core i5 (10th Gen),Iris Plus,8,512 GB SSD Storage,15.6,51990,10,1.53
3330,2446,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,54990,1,1.44
3331,2447,Intel Core i5 (11th Gen),Iris Xe,16,256 GB SSD Storage + 1024 GB HDD Storage,17.3,49671,30,1.62
3332,2448,AMD Dual-Core E1 APU,HD Graphics,4,NO SSD + 1024 GB HDD Storage,15.6,17990,48,1.81
3333,2449,Intel Core i7 (10th Gen),UHD,16,1024 GB SSD Storage,14.0,38990,32,1.72
3334,2450,Intel Core i7 (11th Gen) Processor,"GeForce RTX 3070 GPU, 8 GB",16,1024 GB SSD Storage,15.6,101651,13,2.45
3335,2451,Intel Core i7 (10th Gen),"Geforce GTX 1660 Ti GPU, 6 GB",16,512 GB SSD Storage,15.6,103794,44,2.49
3336,2452,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,54994,46,1.47
3337,2453,Intel Core i5 (11th Gen) Processor,UHD,8,512 GB SSD Storage,14.0,43231,5,2.3
3338,2454,Intel Core i5 (8th Gen),"Geforce MX130 GPU, 2 GB",4,16 GB SSD Storage + 1024 GB HDD Storage,15.6,46990,29,2.23
3339,2455,Intel Celeron Dual-Core,UHD 600,4,NO SSD + 1024 GB HDD Storage,15.6,27999,30,1.98
3340,2456,Intel Core i5 (8th Gen),Iris Plus 655,8,256 GB SSD Storage,13.3,112040,17,1.53
3341,2457,Intel Celeron Dual-Core,HD 500,4,64 GB SSD Storage,14.0,15990,31,1.53
3342,1184,Intel Core i5 (8th Gen),"Geforce MX230 GPU, 2 GB",8,512 GB SSD Storage,15.6,56990,32,1.77
3343,2458,Intel Core i7 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,101490,11,2.36
3344,2459,AMD Hexa-Core Ryzen 5,Radeon Vega,8,512 GB SSD Storage,15.6,59790,26,1.76
3345,2460,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650 Ti GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,63494,3,1.36
3346,198,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,14.0,66000,32,2.33
3347,2461,AMD Dual-Core Ryzen 3,Radeon,4,256 GB SSD Storage,15.6,32200,11,1.49
3348,2462,Intel Core i5 (8th Gen),"Radeon 520 GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,42890,5,2.42
3349,2463,Intel Pentium Quad-Core,Integrated,4,256 GB SSD Storage,15.6,35500,34,1.41
3350,190,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,37490,19,1.66
3351,2464,AMD Dual-Core APU,Radeon R2,4,NO SSD + 1024 GB HDD Storage,15.6,24335,38,1.86
3352,2415,Intel Core i7 (7th Gen),Iris Plus 640,16,512 GB SSD Storage,12.3,147400,49,1.98
3353,2465,AMD Dual-Core Ryzen 3,Radeon,8,NO SSD + 1024 GB HDD Storage,15.6,27990,22,1.6
3354,2466,AMD Dual-Core APU,Radeon R2,4,NO SSD + 1024 GB HDD Storage,15.6,21190,25,1.7
3355,2467,Intel Core i5 (8th Gen),UHD 620,8,256 GB SSD Storage,14.0,52990,37,2.02
3356,2468,Intel Celeron Dual-Core,UHD 600,4,NO SSD + 1024 GB HDD Storage,15.6,20990,35,2.32
3357,1061,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,14.0,24990,41,1.6
3358,2469,AMD Dual-Core A9 APU,Radeon R5,4,NO SSD + 1024 GB HDD Storage,15.6,28990,10,1.39
3359,2470,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,17.3,84990,27,1.28
3360,215,Intel Core i5 (11th Gen),"GeForce MX330 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,49490,44,1.56
3361,1667,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage + 1024 GB HDD Storage,14.0,67990,9,1.42
3362,2471,AMD Dual-Core Athlon,Radeon Vega 3,4,NO SSD + 1024 GB HDD Storage,15.6,27195,34,1.85
3363,2472,AMD Dual-Core Ryzen 3,Radeon Vega 3,4,NO SSD + 1024 GB HDD Storage,15.6,29590,10,1.32
3364,2473,Intel Core i5 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,71990,1,1.76
3365,34,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,43146,33,2.2
3366,2474,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,28490,20,2.25
3367,2475,Intel Celeron Dual-Core,UHD 600,4,256 GB SSD Storage,15.6,23990,2,1.51
3368,2182,Intel Core i5 (7th Gen),"Geforce 940MX GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,44990,7,1.45
3369,2476,Intel Celeron Dual-Core,UHD 600,4,64 GB SSD Storage,11.6,11990,50,2.4
3370,2477,Intel Core i5 (10th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,73990,36,2.12
3371,221,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,48899,4,1.41
3372,2478,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,63990,27,1.35
3373,2479,Intel Core i7 (9th Gen),"Geforce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,52431,12,1.57
3374,114,Intel Core i5 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,32927,15,1.49
3375,2480,Intel Core i9 (9th Gen),"Radeon Pro 5500M GPU, 4 GB",16,1024 GB SSD Storage,16.0,215990,1,1.78
3376,2481,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,63990,1,2.14
3377,2482,Intel Core i5 (7th Gen),HD 615,8,128 GB SSD Storage,14.0,42790,33,1.67
3378,196,AMD Octa-Core Ryzen 7 Processor,"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,72990,41,1.95
3379,2483,Intel Core i5 (8th Gen),"GeForce MX150 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,52790,32,1.51
3380,141,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,50407,12,2.26
3381,1085,Intel Core i5 (10th Gen),"GeForce MX250 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,69303,29,2.1
3382,2484,Intel Core i7 (8th Gen),"Geforce GTX 1050Ti GPU, 4 GB",16,128 GB SSD Storage + 1024 GB HDD Storage,15.6,108990,42,2.46
3383,2485,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,14.0,66990,21,1.23
3384,2486,Intel Pentium Quad-Core,HD 405,4,NO SSD + 1024 GB HDD Storage,15.6,23952,33,1.87
3385,2487,AMD Hexa-Core Ryzen 5 Processor,"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,89752,48,1.65
3386,2488,Intel Core i5 (7th Gen),"GeForce GTX 1050  GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,82267,50,2.2
3387,109,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,56990,7,1.84
3388,2489,AMD Quad-Core Ryzen 5,Radeon Vega 8,4,256 GB SSD Storage,15.6,34990,19,2.43
3389,2490,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 2 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,49990,48,1.58
3390,2491,AMD Dual-Core Ryzen 3,Radeon,4,NO SSD + 1024 GB HDD Storage,15.6,30990,14,2.46
3391,2492,Intel Core i7 (8th Gen),"Geforce GTX 1050Ti GPU, 4 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,116941,16,1.33
3392,223,Intel Core i5 (11th Gen),"GeForce MX330 GPU, 2 GB",8,512 GB SSD Storage,14.0,49990,13,2.04
3393,2493,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,55990,30,1.47
3394,2494,Intel Core i7 (8th Gen),HD 620,16,512 GB SSD Storage,14.0,160905,45,1.4
3395,2495,Intel Atom Quad-Core,HD,2,32 GB SSD Storage,10.1,13900,29,1.2
3396,8,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,15.6,39990,10,1.47
3397,2496,Intel Core i7 (6th Gen),"GeForce GTX 960M GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,68000,23,2.3
3398,2497,Intel Core i5 (7th Gen),"GeForce GT 940MX GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,42090,50,1.84
3399,2498,Intel Core i5 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,79990,37,1.32
3400,2499,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,53779,25,1.52
3401,2500,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,41990,3,1.5
3402,2,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,49671,25,1.33
3403,2501,Intel Core i5 (8th Gen),UHD 620,8,512 GB SSD Storage,14.0,45990,27,2.06
3404,2502,Intel Celeron Dual-Core,UHD 600,4,NO SSD + 500 GB HDD Storage,11.6,19990,48,2.2
3405,2503,AMD Quad-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,40643,28,1.92
3406,2504,Intel Core i5 (8th Gen),UHD 620,8,512 GB SSD Storage,14.0,57599,19,2.01
3407,2505,AMD Quad-Core A12 APU,Radeon R7,8,512 GB SSD Storage,15.6,27990,6,1.55
3408,2506,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,64999,20,1.43
3409,163,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,73990,5,1.45
3410,1061,Intel Core i5 (8th Gen),"Radeon 530 GPU, 2 GB",8,NO SSD + 2048 GB HDD Storage,15.6,57990,36,2.19
3411,2507,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,68990,30,1.84
3412,2508,Intel Core i5 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,14.0,38970,31,2.41
3413,2509,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,68990,33,1.85
3414,2510,Intel Core i7 (8th Gen),"GeForce MX150 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,66990,21,1.21
3415,2511,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,64000,33,1.25
3416,286,Intel Core i5 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,81390,13,2.37
3417,2512,AMD Dual-Core Ryzen 3,Radeon Vega 3,4,256 GB SSD Storage + 1024 GB HDD Storage,15.6,31897,37,2.17
3418,2513,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,14.0,60999,11,2.23
3419,1377,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,25990,26,1.97
3420,1068,Intel Core i3 (6th Gen),HD,4,NO SSD + 1024 GB HDD Storage,15.6,27990,1,2.37
3421,2514,Intel Core i3 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,15.6,43500,5,2.29
3422,2515,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,64000,21,1.49
3423,2289,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,93780,33,1.97
3424,2516,Intel Atom Quad-Core,HD 5300,2,32 GB SSD Storage,11.6,12499,18,1.99
3425,2517,Intel Pentium Quad-Core,UHD 605 ,4,NO SSD + 1024 GB HDD Storage,15.6,22490,21,1.95
3426,2518,Intel Core i5 (10th Gen),"Geforce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,67000,12,2.17
3427,2519,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,36363,8,1.77
3428,1254,Intel Core i7 (8th Gen),"Radeon 520 GPU, 2 GB",8,NO SSD + 2048 GB HDD Storage,15.6,64200,49,1.83
3429,2520,Intel Core i5 (8th Gen),UHD 620,8,256 GB SSD Storage,13.5,116990,5,1.96
3430,2521,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,14.0,45808,9,1.67
3431,2522,AMD Quad-Core Ryzen 7,Radeon RX Vega 10,8,512 GB SSD Storage,14.0,47199,33,1.6
3432,2523,Intel Core i7 (10th Gen),"Geforce GTX 1660 Ti GPU, 6 GB",16,1024 GB SSD Storage,15.6,99990,21,2.49
3433,2524,AMD Dual-Core A9 APU,Radeon R5,4,NO SSD + 1024 GB HDD Storage,15.6,30990,32,2.24
3434,2525,Intel Core i5 (9th Gen),"Geforce GTX 1050 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,56991,22,1.5
3435,2526,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,17.3,73990,40,1.57
3436,2527,Intel Core i5 (8th Gen),"Geforce MX130 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,41190,23,2.16
3437,2472,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,15.0,44855,15,1.33
3438,2528,AMD Dual-Core Athlon,Radeon,4,256 GB SSD Storage,14.0,27990,20,1.77
3439,2529,Intel Core i5 (11th Gen),UHD,16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,68990,7,1.84
3440,1068,Intel Celeron Dual-Core,HD Graphics,4,NO SSD + 1024 GB HDD Storage,15.6,20990,44,1.66
3441,2530,AMD Hexa-Core Ryzen 5,Radeon RX Vega 6,8,512 GB SSD Storage,14.0,57990,25,1.34
3442,2531,Intel Core i5 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,51890,9,1.36
3443,2532,Intel Core i5 (8th Gen),Iris Plus Graphics 655,8,512 GB SSD Storage,13.3,149990,32,1.93
3444,427,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,36190,3,1.43
3445,1169,Intel Celeron Dual-Core,HD Graphics,4,NO SSD + 500 GB HDD Storage,15.6,19990,5,2.15
3446,2533,Intel Core i7 (10th Gen),"Geforce GTX 1660 Ti GPU, 6 GB",16,1024 GB SSD Storage,15.6,109990,44,1.93
3447,2534,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,59989,39,1.46
3448,2535,Intel Core i7 (9th Gen),"GeForce RTX 2080 GPU, 8 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,17.3,256403,49,1.65
3449,2536,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,49800,33,1.6
