SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Weight,Price,Stock
ASU-2SQT,2195,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage,14.0,1.53,17931,34
ASU-NXLF,2196,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.66,30903,1
INF-7910,102,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,14.0,1.42,34990,24
81H7002CIN,2197,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.62,24990,25
ACE-2QNU,2198,Intel Core i5 (8th Gen),"GeForce MX250 GPU, 2 GB",8,512 GB SSD Storage,15.6,1.92,36975,28
ASU-M5S6,2199,Intel Core i3 (7th Gen),HD 620,4,256 GB SSD Storage,14.0,1.58,26590,28
80XH01JFIN,1241,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,1.94,26990,22
ASU-MJM0,2200,Intel Pentium Quad-Core,UHD 605,4,NO SSD + 1024 GB HDD Storage,15.6,1.63,20999,1
7AL87PA,2201,Intel Core i3 (8th Gen),UHD 620,4,256 GB SSD Storage,14.0,1.39,41391,49
4TT12PA,2202,Intel Core i5 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,15.6,1.83,40990,22
B566113UIN9,1142,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,14.0,1.31,20231,50
A561202SIN9,1142,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,14.0,1.57,25383,27
ASU-OLN7,2203,AMD Dual-Core Ryzen 3,Radeon,8,256 GB SSD Storage,15.6,1.88,20599,20
80SM01EEIH,642,Intel Core i5 (6th Gen),"GeForce N16V-GMR1 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.93,30627,5
5AY34PA,2204,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.64,30490,44
2EY84PA,2205,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,1.6,26500,34
ASU-2VOM,2206,Intel Core i3 (10th Gen),UHD,4,512 GB SSD Storage,15.6,1.73,22071,29
ASU-QEET,2207,Intel Core i5 (8th Gen),"Geforce MX110 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.82,33755,23
5AY25PA,2208,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.92,32191,38
ASU-C1ZJ,2209,Intel Celeron Dual-Core,UHD 600,2,32 GB SSD Storage,11.6,1.09,7990,31
A566514HIN9,1142,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,14.0,1.55,27884,47
ASU-91R8,2210,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,1.84,26990,27
25U53PA,2211,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.8,36900,3
MIC-3DKZ,2212,Intel Atom Quad-Core,HD,2,32 GB SSD Storage,11.6,1.15,17999,34
MSI-S2MT,2213,Intel Core i7 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.44,79990,16
6DT09PA,2214,Intel Core i5 (7th Gen),HD 620,8,NO SSD + 1024 GB HDD Storage,15.6,1.81,38631,47
Z6X89PA,2215,Intel Pentium Quad-Core,HD 405,4,NO SSD + 1024 GB HDD Storage,15.6,1.88,24943,23
ASU-WZPQ,2216,Intel Core i5 (8th Gen),UHD 620,8,512 GB SSD Storage,14.0,1.64,39551,5
2SL76PA,2217,AMD Dual-Core A9 APU,Radeon R5,4,NO SSD + 1024 GB HDD Storage,15.6,1.82,24990,27
ACE-2AWJ,2218,Intel Core i7 (10th Gen),"Geforce RTX 2060 GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.06,75247,16
ACE-JPCJ,2219,Intel Celeron Dual-Core,HD Graphics,2,NO SSD + 500 GB HDD Storage,15.6,1.77,15990,9
7QZ52PA,2220,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.46,28990,49
9VV61PA,2221,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,15.6,1.95,41490,38
4WC97PA,2222,Intel Core i5 (8th Gen),"GeForce GTX 1050 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.39,54990,9
ASU-8625,2223,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 Max Q GPU, 4 GB",8,512 GB SSD Storage,15.6,2.26,50990,36
ACE-B55G,2224,Intel Core i5 (9th Gen),"GeForce GTX 1050 GPU, 3 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.66,55490,39
5XD50PA,2225,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.92,35276,48
440L6PA-V2,119,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,15.6,1.67,24831,44
34W41PA,2226,Intel Core i3 (11th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.65,42990,32
ASU-OBES,2227,Intel Core i5 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.07,138256,47
7EF82PA,2228,Intel Core i5 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,14.0,1.6,46990,30
ACE-L3ZU,2229,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 500 GB HDD Storage,15.6,1.68,28990,7
3FQ17PA,2230,Intel Core i5 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,15.6,1.9,40990,3
D552201WIN9DE,223,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,14.0,1.47,31179,48
ACE-7RMP,2231,Intel Core i5 (7th Gen),"Geforce MX130 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.68,40990,44
3DY29PA,2232,AMD Dual-Core A6 APU,Radeon R4,4,NO SSD + 1024 GB HDD Storage,15.6,1.64,23990,19
ACE-UBJI,2233,Intel Core i5 (7th Gen),"Geforce MX130 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.67,56666,24
ACE-YYQW,2234,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 500 GB HDD Storage,15.6,1.72,31406,21
2TZ31PA,2235,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,1.94,34881,9
ASU-KSGU,2236,Intel Core i5 (9th Gen),"Geforce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.14,52155,49
ASU-IC3L,2237,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.45,129592,25
82EY0024IN,1002,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.69,62490,16
80XH01LRIN,1081,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,15.6,1.74,30990,14
81WB015GIN,348,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.67,29707,43
18N71PA-V2,134,Intel Celeron Dual-Core,UHD 600,4,NO SSD + 1024 GB HDD Storage,15.6,1.74,22071,46
67U19PA,2238,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,14.0,1.54,56990,22
SAM-UBA2,2239,Intel Celeron Dual-Core,HD Graphics,4,64 GB SSD Storage,11.6,1.26,71310,34
ACE-9IOF,2240,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,NO SSD + 1024 GB HDD Storage,15.6,1.91,43990,41
ASU-AMSK,2241,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.5,75990,21
NOK-7APZ,2242,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.5,42917,19
ACE-KVQJ,2243,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,NO SSD + 1024 GB HDD Storage,15.6,1.79,38631,7
ACE-LNFF,2244,AMD Quad-Core Ryzen 5,"Geforce GTX 1650 Ti` GPU, 4 GB",8,512 GB SSD Storage,15.6,2.13,51990,33
37D38PA,2245,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,1.6,39299,10
ASU-9CRW,2246,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.61,27039,39
ASU-EO8J,2247,Intel Core i5 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,15.6,1.95,31547,6
MSI-K6OT,2248,Intel Core i5 (9th Gen),"Geforce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.39,54990,50
227U4PA,2249,AMD Dual-Core Athlon,Radeon,4,NO SSD + 1024 GB HDD Storage,15.6,1.62,27990,8
8LY18PA,2250,Intel Core i5 (10th Gen),UHD ,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.56,56990,29
D560341WIN9S,1257,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,15.6,1.94,52990,5
A566103WIN9,2251,AMD Dual-Core A9 APU,Radeon R5,8,NO SSD + 1024 GB HDD Storage,15.6,1.63,32656,42
ASU-ZGLY,2252,Intel Celeron Dual-Core,Integrated,8,256 GB SSD Storage,15.6,1.65,21990,43
D560427WIN9BE,2253,Intel Pentium Quad-Core,UHD 605,4,256 GB SSD Storage,15.6,1.87,24490,11
81W800RGIN,8,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.6,1.66,20323,49
D552125WIN9BE,264,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,1.56,33990,7
ASU-YNZH,2254,AMD Octa-Core Ryzen 7,Radeon R3,8,512 GB SSD Storage,14.0,1.37,43139,43
W6T46PA,2255,Intel Core i5 (6th Gen),"Radeon R5 M430 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.61,50176,11
D552128WIN9DE,264,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,14.0,1.49,42043,16
ASU-YUMW,2256,AMD Quad-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,17.3,3.4,59990,2
ASU-C6UK,2257,Intel Celeron Dual-Core,HD 500,4,64 GB SSD Storage,15.6,1.91,17999,27
183L9PA,2258,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.33,59990,44
W6T28PA,2259,Intel Core i5 (6th Gen),"Radeon R5 M430 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.69,45990,48
81VV00KKIN,1184,Intel Core i5 (10th Gen),Iris Pro,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.58,65000,23
20D76PA,2260,Intel Core i5 (9th Gen),"Geforce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.61,74890,42
6AQ83PA,2261,Intel Core i5 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,14.0,1.62,49990,15
5XC85PA,2262,AMD Dual-Core A4 APU,Radeon R3,4,NO SSD + 1024 GB HDD Storage,15.6,1.87,19311,46
MSI-GWTM,2263,Intel Core i7 (9th Gen),"Geforce RTX 2060 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.42,99990,4
AVI-4MI3,2264,Intel Core i5 (8th Gen),UHD 620,8,256 GB SSD Storage,13.3,1.39,38990,50
ACE-7D60,2265,Intel Celeron Dual-Core,UHD 600,4,64 GB SSD Storage,14.0,1.56,17500,42
172U4PA,2266,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.7,51919,20
81WB01EBIN,195,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.65,33111,46
81W100HKIN,195,AMD Dual-Core Athlon,Radeon,4,NO SSD + 1024 GB HDD Storage,15.6,1.91,25990,27
INF-48D9,72,Intel Core i3 (10th Gen),"UHD GPU, 128 MB",8,512 GB SSD Storage,14.0,1.59,27790,22
AVI-3C7W,2267,Intel Core i5 (8th Gen),UHD 620,8,256 GB SSD Storage,14.0,1.48,34990,15
D552118WIN9BE,1156,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,1.4,33999,8
ASU-M8QK,2268,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.36,65990,8
ASU-7W94,2269,Intel Core i5 (8th Gen),"GeForce GT 940MX GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.85,45990,37
D560392WIN9BE,1257,AMD Dual-Core Ryzen 3,Radeon Vega,8,256 GB SSD Storage,15.6,1.73,28990,5
81VV00K7IN,1184,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.54,58990,45
ACE-LCC4,221,Intel Core i5 (11th Gen) Processor,Iris Xe,8,NO SSD + 1024 GB HDD Storage,15.6,1.86,38079,32
ASU-6S4A,2270,Intel Core i5 (8th Gen),"GeForce MX230 GPU, 2 GB",8,512 GB SSD Storage,15.6,1.61,61000,42
ACE-7LOH,2271,Intel Pentium Quad-Core,HD 505,4,NO SSD + 500 GB HDD Storage,15.6,1.89,22999,28
ASU-6110,2272,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.57,42771,43
2LS27PA,2273,AMD Dual-Core APU,Radeon R2,4,NO SSD + 500 GB HDD Storage,15.6,1.66,21841,47
82EY00UBIN,2274,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.27,44611,35
ACE-9PE7,2275,Intel Core i5 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.41,65190,28
81W800B1IN,8,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,15.6,1.67,36490,37
APP-QB23,2276,Apple M1 Pro,M1,16,1024 GB SSD Storage,16.2,2.18,170990,36
ASU-KK65,2277,Intel Pentium Quad-Core,HD Graphics,4,NO SSD + 1024 GB HDD Storage,15.6,1.63,22990,2
1N1G0PA,2278,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.52,63500,19
ASU-DM4I,2279,Intel Pentium Quad-Core,HD 505,4,NO SSD + 1024 GB HDD Storage,15.6,1.79,21990,21
ASU-WWMX,2280,Intel Core i5 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",8,1024 GB SSD Storage,15.6,2.12,72000,23
MSI-KVH4,2281,Intel Core i5 (10th Gen),"GeForce GTX 1650 Max Q GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.49,30443,19
ASU-ALUH,2282,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.65,51502,49
81D20090IN,1161,AMD Dual-Core Ryzen 3,Radeon Vega 3,4,NO SSD + 1024 GB HDD Storage,15.6,1.83,26990,35
9VX28PA,2283,AMD Dual-Core Ryzen 3,Radeon Vega 3,4,512 GB SSD Storage,15.6,1.69,32990,45
8VY87PA,2284,AMD Dual-Core Ryzen 3,Radeon Vega 3,4,NO SSD + 1024 GB HDD Storage,15.6,1.92,33256,48
ASU-W60K,2285,Intel Core i5 (8th Gen),UHD 620,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.38,52990,26
MSI-02E9,2286,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.53,70990,11
MSI-1JLU,2287,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.61,65990,1
21W92PA,2288,AMD Dual-Core Ryzen 3,Radeon Vega,4,NO SSD + 1024 GB HDD Storage,15.6,1.9,32990,45
ACE-59XS,2289,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.61,66990,6
81Y400BSIN,109,Intel Core i5 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.45,74590,11
IBA-3KQP,2290,Intel Atom Quad-Core,HD,2,32 GB SSD Storage,11.6,1.16,8990,47
7NY46PA,2291,Intel Core i3 (7th Gen),HD 620,8,NO SSD + 1024 GB HDD Storage,15.6,1.69,32190,24
81Y400BUIN,2292,Intel Core i5 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.0,2.73,55007,45
2N1K6PA,2293,Intel Core i5 (11th Gen),"GeForce MX450 GPU, 2 GB",16,512 GB SSD Storage,15.6,1.72,65500,42
ACE-ETR2,1175,Intel Core i7 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.75,69990,45
81LK00J2IN,1182,Intel Core i5 (9th Gen),"Geforce GTX 1650 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.38,54990,19
ASU-NYXB,2294,Intel Celeron Dual-Core,HD 500,4,32 GB SSD Storage,14.0,1.59,36492,46
ASU-BH6J,2295,Intel Celeron Dual-Core,HD 500,2,32 GB SSD Storage,11.6,1.08,13990,13
20RAS1GN00,427,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage,14.0,1.58,39990,5
ASU-EYS9,2296,Intel Celeron Dual-Core,HD 620,4,64 GB SSD Storage,11.6,1.2,13990,13
3J117PA,2297,Intel Core i3 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,15.6,1.62,33990,1
ASU-C7IJ,2298,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,14.0,1.52,49990,5
5JS16PA,2299,Intel Core i5 (7th Gen),HD 620,8,NO SSD + 1024 GB HDD Storage,15.6,1.7,46989,19
ACE-FDER,2174,Intel Core i7 (8th Gen),"GeForce GTX 1060 GPU, 6 GB",16,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.44,115490,27
227Q3PA,2300,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.52,42990,46
ACE-EWUE,2301,Intel Core i5 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,15.6,1.91,39990,14
81WH001NIN,2302,Intel Celeron Dual-Core,UHD,4,256 GB SSD Storage,14.0,1.46,27490,13
AVI-3AHQ,2303,Intel Celeron Dual-Core,UHD 600,4,128 GB SSD Storage,14.0,1.56,22990,6
ACE-G5W2,150,Intel Core i3 (10th Gen),UHD,4,512 GB SSD Storage,14.0,1.38,27775,6
ACE-A5VP,1079,Intel Core i5 (8th Gen),UHD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.78,35924,1
ACE-SKRQ,993,Intel Core i5 (11th Gen) Processor,"GeForce RTX 3050 GPU, 4 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.07,89999,49
81DE033UIN,1061,Intel Core i3 (7th Gen),HD 620,8,NO SSD + 1024 GB HDD Storage,15.6,1.8,29990,45
MSI-HLWP,2304,Intel Core i7 (10th Gen),"GeForce RTX 2060 GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.72,71425,5
IBA-1UBK,2305,Intel Celeron Dual-Core,HD 500,3,32 GB SSD Storage,14.0,1.64,10990,29
A560126WIN9,1335,Intel Core i5 (8th Gen),"Radeon 530 GPU, 2 GB",8,NO SSD + 2048 GB HDD Storage,15.6,1.73,60990,25
ASU-XDPJ,2306,Intel Core i5 (8th Gen),UHD 620,8,256 GB SSD Storage,14.0,1.41,46833,33
81WE0144IN,114,Intel Core i5 (10th Gen),Integrated Graphics,8,NO SSD + 1024 GB HDD Storage,15.6,1.78,44990,39
IBA-MXBZ,2307,Intel Pentium Quad-Core,HD Graphics,4,32 GB SSD Storage,14.0,1.39,13990,12
D560702WIN9BE,1003,AMD Dual-Core Athlon Processor,Radeon,4,256 GB SSD Storage,15.6,1.75,29990,46
MSI-NEV4,2308,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.59,54990,37
82EY00UAIN,109,AMD Hexa-Core Ryzen 5,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.42,45715,47
ASU-TXGN,2309,AMD Octa-Core Ryzen 7,"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,14.0,2.3,63990,39
A561239UIN9,2251,AMD Dual-Core A6 APU,Radeon R2,4,NO SSD + 500 GB HDD Storage,15.6,1.91,22532,27
8LW48PA,2310,Intel Core i5 (10th Gen),"GeForce MX130 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.83,65990,22
ACE-QDYD,2233,Intel Core i5 (7th Gen),"Geforce MX130 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.71,32651,49
81VD0082IN,8,Intel Core i3 (8th Gen),UHD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.68,36500,28
82KT00GLIN,2311,AMD Hexa-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.83,36883,15
A561216SIN9,1148,Intel Core i5 (7th Gen),"Radeon R5 M430 GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.94,44182,23
ASU-6QOS,2312,Intel Core i5 (10th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.8,50990,13
ASU-X710,2313,Intel Core i3 (10th Gen),UHD,4,512 GB SSD Storage,14.0,1.46,42990,1
MSI-8XUH,2314,AMD Octa-Core Ryzen 7 Processor,"Radeon RX 6600M GPU, 8 GB",16,1024 GB SSD Storage,15.6,1.85,85990,23
ASU-NUP2,2315,AMD Quad-Core A12 APU,Radeon R7,4,NO SSD + 1024 GB HDD Storage,14.0,1.48,23990,40
81WE00RNIN,114,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.66,42990,50
81UT00JBIN,8,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,NO SSD + 1024 GB HDD Storage,15.6,1.7,38990,46
MSI-XKCJ,2316,AMD Octa-Core Ryzen 7,"Radeon RX 6600M GPU, 8 GB",8,512 GB SSD Storage,15.6,1.83,84990,14
ACE-QRMC,2174,Intel Core i5 (8th Gen),"GeForce GTX 1060 GPU, 6 GB",16,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.05,125990,17
81Y400BPIN,2292,Intel Core i7 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.68,82990,37
ACE-BRBI,2317,Intel Core i7 (8th Gen),UHD 620,8,512 GB SSD Storage,14.0,1.6,93265,39
82AU00PMIN,2318,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.36,62490,8
ACE-TD0W,540,AMD Dual-Core Ryzen 3,Radeon,8,256 GB SSD Storage,15.6,1.73,24990,15
2UL56PA,2319,Intel Core i5 (7th Gen),"Radeon 520 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.82,42990,49
D552115WIN9BE,1156,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.6,41980,9
81WE018TIN,114,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.6,61400,47
ACE-XVYJ,2320,Intel Core i5 (9th Gen),"Geforce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.51,61499,15
ACE-OBQP,2321,Intel Core i5 (8th Gen),"Geforce MX 150 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.93,50279,5
ASU-2OUI,2322,Intel Core i3 (7th Gen),HD 620,8,NO SSD + 1024 GB HDD Storage,15.6,1.75,29980,18
A560132WIN9,1335,Intel Core i5 (8th Gen),"Radeon 530 GPU, 4 GB",8,NO SSD + 2048 GB HDD Storage,15.6,1.83,68853,40
81WE007UIN,2323,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.63,43990,3
2WY33PA,2324,Intel Core i5 (7th Gen),"Radeon 520 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.94,50790,35
81W800TDIN,8,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.67,39551,6
D560486WIN9S,1257,AMD Dual-Core Ryzen 3,Radeon Vega,8,256 GB SSD Storage,15.6,1.7,40190,4
299S7PA,2325,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage,14.0,1.52,48629,47
MSI-VPTK,2326,Intel Core i5 (9th Gen),"GeForce GTX 1650 Ti Max Q GPU, 4 GB",8,1024 GB SSD Storage,15.6,2.07,62190,27
D560159WIN9S,1091,Intel Core i3 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.68,37961,43
2R2H5PA,2327,Intel Core i5 (11th Gen),Iris X,8,512 GB SSD Storage,14.0,1.48,80400,37
81WE004WIN,114,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.69,44990,5
REA-ILB3,2328,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.33,51990,11
APP-7E26,2329,Intel Core i5 (10th Gen),Iris Plus,16,1024 GB SSD Storage,13.0,1.24,177990,36
81WJ002SIN,1184,Intel Core i5 (10th Gen),"GeForce MX230 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.42,54990,38
MSI-PIFX,2330,Intel Core i3 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.57,41500,49
ACE-5XAX,2331,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.51,54990,43
4LR21PA,2332,2.2 Ghz Processor,UHD 620,4,8 GB SSD Storage + 1024 GB HDD Storage,14.0,1.46,46990,47
20RAS0W500,427,Intel Core i5 (10th Gen),UHD,8,128 GB SSD Storage + 1024 GB HDD Storage,14.0,1.32,60442,8
81X10083IN,309,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage,14.0,1.33,49990,33
ACE-RABU,51,Intel Core i7 (11th Gen),"GeForce RTX 3060 GPU, 4 GB",16,512 GB SSD Storage + 1024 GB HDD Storage,15.6,2.01,90243,48
81WD00JYIN,114,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,1.38,22899,38
MSI-1NGZ,2333,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.03,56490,24
ASU-C9CZ,2334,Intel Core i5 (8th Gen),"Geforce 940MX GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.95,45990,29
K8T82PA,2335,1.7 Ghz Processor,"GeForce 820M GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.72,30990,41
ACE-MID4,40,Intel Core i3 (11th Gen),UHD,8,256 GB SSD Storage,15.6,1.64,30351,1
D552122WIN9DE,2336,AMD Quad-Core Ryzen 5 Processor,Radeon Vega 8,8,512 GB SSD Storage,14.0,1.55,49658,30
D552147WIN9BE,2336,AMD Dual-Core Athlon,Radeon,4,256 GB SSD Storage,14.0,1.57,26579,42
