SKU_ID,ProductID,CPU,GPU,RAM,Storage,ScreenSize,Weight,Price,Stock
MSI-7CYEM,2485,Intel Core i5 (11th Gen),UHD,8,512 GB SSD Storage,14.0,1.56,66990,20
3DY19PA,2486,Intel Pentium Quad-Core,HD 405,4,NO SSD + 1024 GB HDD Storage,15.6,1.79,23952,29
ASU-T8WJA,2487,AMD Hexa-Core Ryzen 5 Processor,"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,2.34,89752,31
1HQ29PA,2488,Intel Core i5 (7th Gen),"GeForce GTX 1050  GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.16,82267,45
81Y40183IN,109,Intel Core i5 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.54,56990,45
ASU-JURZV,2489,AMD Quad-Core Ryzen 5,Radeon Vega 8,4,256 GB SSD Storage,15.6,1.83,34990,32
ASU-BQQ52,2490,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 2 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,1.74,49990,16
81W10052IN,2491,AMD Dual-Core Ryzen 3,Radeon,4,NO SSD + 1024 GB HDD Storage,15.6,1.92,30990,7
4RJ56PA,2492,Intel Core i7 (8th Gen),"Geforce GTX 1050Ti GPU, 4 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.07,116941,7
D552183WIN9DE,223,Intel Core i5 (11th Gen),"GeForce MX330 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.37,49990,12
ASU-9B95L,2493,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.64,55990,21
ASU-6KMDE,2494,Intel Core i7 (8th Gen),HD 620,16,512 GB SSD Storage,14.0,1.1,160905,25
IBA-I8RT6,2495,Intel Atom Quad-Core,HD,2,32 GB SSD Storage,10.1,1.23,13900,40
81UT00EGIN,8,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,15.6,1.92,39990,37
ASU-9RBSA,2496,Intel Core i7 (6th Gen),"GeForce GTX 960M GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.48,68000,27
ASU-RAIKM,2497,Intel Core i5 (7th Gen),"GeForce GT 940MX GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.81,42090,17
ACE-NSDAY,2498,Intel Core i5 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.2,79990,50
13S52PA,2499,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,15.6,1.72,53779,11
21A4A09TIH,2500,AMD Quad-Core Ryzen 3,Radeon,8,512 GB SSD Storage,15.6,1.92,41990,29
82H802FHIN,2,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,15.6,1.68,49671,48
ASU-MGTA7,2501,Intel Core i5 (8th Gen),UHD 620,8,512 GB SSD Storage,14.0,1.59,45990,50
ASU-E7MIR,2502,Intel Celeron Dual-Core,UHD 600,4,NO SSD + 500 GB HDD Storage,11.6,1.13,19990,21
ASU-V5D0K,2503,AMD Quad-Core Ryzen 5,Radeon,8,512 GB SSD Storage,15.6,1.7,40643,4
ASU-9UJWU,2504,Intel Core i5 (8th Gen),UHD 620,8,512 GB SSD Storage,14.0,1.37,57599,50
ASU-GTI9S,2505,AMD Quad-Core A12 APU,Radeon R7,8,512 GB SSD Storage,15.6,1.86,27990,48
82NC00FSIN,2506,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.35,64999,26
81Y4019EIN,163,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.23,73990,31
81DE012NIN,1061,Intel Core i5 (8th Gen),"Radeon 530 GPU, 2 GB",8,NO SSD + 2048 GB HDD Storage,15.6,1.77,57990,20
1A5D6PA,2507,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.6,68990,30
ASU-SHTYO,2508,Intel Core i5 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,14.0,1.46,38970,42
67G62PA,2509,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.57,68990,47
ASU-CSDZR,2510,Intel Core i7 (8th Gen),"GeForce MX150 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.64,66990,7
ASU-XJWG2,2511,Intel Core i5 (8th Gen),"Geforce MX150 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.7,64000,3
D560554WIN9B,286,Intel Core i5 (11th Gen),"GeForce RTX 3050 Ti GPU, 4 GB",16,512 GB SSD Storage,15.6,2.29,81390,25
7QH00PA,2512,AMD Dual-Core Ryzen 3,Radeon Vega 3,4,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.85,31897,46
ASU-K0LOO,2513,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,14.0,1.13,60999,7
ACE-A2R1E,1377,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.6,25990,4
Z553505SIN,1068,Intel Core i3 (6th Gen),HD,4,NO SSD + 1024 GB HDD Storage,15.6,1.64,27990,13
7NH61PA,2514,Intel Core i3 (8th Gen),UHD 620,8,NO SSD + 1024 GB HDD Storage,15.6,1.69,43500,33
4X812PA,2515,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,15.6,1.65,64000,29
ACE-FH84P,2289,Intel Core i7 (10th Gen),"GeForce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.26,93780,19
IBA-SVJ14,2516,Intel Atom Quad-Core,HD 5300,2,32 GB SSD Storage,11.6,1.05,12499,7
81D100H1IN,2517,Intel Pentium Quad-Core,UHD 605 ,4,NO SSD + 1024 GB HDD Storage,15.6,1.86,22490,4
183H1PA,2518,Intel Core i5 (10th Gen),"Geforce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.41,67000,47
ASU-3HT23,2519,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,1.49,36363,23
A566118WIN9,1254,Intel Core i7 (8th Gen),"Radeon 520 GPU, 2 GB",8,NO SSD + 2048 GB HDD Storage,15.6,1.84,64200,46
LQN-00023,2520,Intel Core i5 (8th Gen),UHD 620,8,256 GB SSD Storage,13.5,1.37,116990,44
ASU-OUWSO,2521,Intel Core i5 (10th Gen),UHD,8,NO SSD + 1024 GB HDD Storage,14.0,1.43,45808,11
AVI-O1CPA,2522,AMD Quad-Core Ryzen 7,Radeon RX Vega 10,8,512 GB SSD Storage,14.0,1.61,47199,35
ASU-O142J,2523,Intel Core i7 (10th Gen),"Geforce GTX 1660 Ti GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.42,99990,12
ASU-HODO4,2524,AMD Dual-Core A9 APU,Radeon R5,4,NO SSD + 1024 GB HDD Storage,15.6,1.65,30990,3
7JP00PA,2525,Intel Core i5 (9th Gen),"Geforce GTX 1050 GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.18,56991,42
ASU-9XY9R,2526,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,17.3,2.25,73990,29
ASU-3YQGD,2527,Intel Core i5 (8th Gen),"Geforce MX130 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.7,41190,15
D560201WIN9S,2472,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,15.0,1.83,44855,12
81W000UPIN,2528,AMD Dual-Core Athlon,Radeon,4,256 GB SSD Storage,14.0,1.57,27990,9
ASU-SBFLQ,2529,Intel Core i5 (11th Gen),UHD,16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.73,68990,3
A553509UIN9,1068,Intel Celeron Dual-Core,HD Graphics,4,NO SSD + 1024 GB HDD Storage,15.6,1.81,20990,4
ASU-SS6V8,2530,AMD Hexa-Core Ryzen 5,Radeon RX Vega 6,8,512 GB SSD Storage,14.0,1.56,57990,4
80XL03FYIN,2531,Intel Core i5 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.89,51890,24
APP-UJ6BX,2532,Intel Core i5 (8th Gen),Iris Plus Graphics 655,8,512 GB SSD Storage,13.3,1.62,149990,40
20RAS0D800,427,Intel Core i3 (10th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,14.0,1.47,36190,22
A565502HIN9,1169,Intel Celeron Dual-Core,HD Graphics,4,NO SSD + 500 GB HDD Storage,15.6,1.77,19990,38
ASU-YI4X9,2533,Intel Core i7 (10th Gen),"Geforce GTX 1660 Ti GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.26,109990,16
ACE-CHOQ7,2534,Intel Core i5 (11th Gen),Iris Xe,16,512 GB SSD Storage,14.0,1.61,59989,35
6QX53UA,2535,Intel Core i7 (9th Gen),"GeForce RTX 2080 GPU, 8 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,17.3,3.08,256403,49
13S65PA,2536,Intel Core i3 (10th Gen),UHD,8,256 GB SSD Storage + 1024 GB HDD Storage,14.0,1.33,49800,36
ASU-IC2S3,2537,Intel Core i5 (11th Gen) Processor,"GeForce MX330 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.72,45260,15
81UT00J7IN,8,AMD Quad-Core Ryzen 5,Radeon Vega 8,4,NO SSD + 1024 GB HDD Storage,15.6,1.92,44500,41
D560446WIN9S,1520,Intel Core i3 (11th Gen),UHD,4,256 GB SSD Storage,14.0,1.43,47490,18
A569501WIN9,510,Intel Core i7 (8th Gen),UHD 620,16,512 GB SSD Storage,13.3,1.45,96990,35
MSI-H0GTZ,2538,Intel Core i7 (11th Gen),"GeForce GTX 1650 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.72,64871,19
5NK97PA,2539,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,1.66,61490,5
ACE-W5FFJ,2540,AMD Dual-Core A4 APU,Radeon R4,4,NO SSD + 1024 GB HDD Storage,15.6,1.79,19320,41
ACE-SLTXH,280,Intel Core i3 (11th Gen) Processor,UHD,4,256 GB SSD Storage,15.6,1.63,38744,11
81WD00THIN,2541,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage,14.0,1.61,33990,26
RDP-WBNBM,2542,Intel Atom Quad-Core,HD ,2,32 GB SSD Storage,11.6,1.11,10499,32
ACE-4L4PA,474,Intel Core i3 (12th Gen) Processor,UHD,8,512 GB SSD Storage,15.6,1.92,32990,8
D560585WIN9BE,34,Intel Core i5 (11th Gen),"GeForce MX350 GPU, 2 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.73,50990,36
ASU-XGYH5,2543,Intel Core i5 (12th Gen),UHD Graphics,8,512 GB SSD Storage,14.0,1.33,56490,7
W6T49PA,2544,AMD Quad-Core APU,Radeon R2,4,NO SSD + 500 GB HDD Storage,15.6,1.7,20990,34
ASU-V7QUL,2545,AMD Octa-Core Ryzen 7,"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,14.0,1.78,90590,41
X9K12PA,2546,AMD Quad-Core A10 APU,"Radeon R7 M440 GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.65,33799,19
ASU-NU24B,2547,Intel Core i5 (6th Gen),"GeForce 920MX GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.67,34990,43
P3C91PA,2548,Intel Pentium Quad-Core,HD,4,NO SSD + 500 GB HDD Storage,11.6,1.06,33424,15
82C7A006IH,190,AMD Dual-Core Athlon,Radeon,4,NO SSD + 1024 GB HDD Storage,15.6,1.6,19679,33
MSI-U4OD7,2549,Intel Core i7 (7th Gen),"Geforce 940M GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.83,53990,1
ASU-UTCG0,2550,Intel Core i3 (12th Gen),UHD,8,512 GB SSD Storage,14.0,1.32,37990,17
CR3-00022,2126,Intel Core i5 (6th Gen),HD 520,8,256 GB SSD Storage,12.3,1.16,99990,43
ASU-MCWMZ,2551,Intel Core i3 (8th Gen),UHD 620,4,NO SSD + 1024 GB HDD Storage,15.0,1.77,22807,37
ASU-DAASM,2552,Intel Core i5 (6th Gen),"GeForce 930M GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.79,42990,44
81NB005VIN,1184,AMD Dual-Core Ryzen 3,Radeon Vega 3,8,128 GB SSD Storage + 1024 GB HDD Storage,14.0,1.47,52890,46
ASU-1I78M,2553,Intel Core i7 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,17.3,2.75,84500,30
X5Q25PA,2554,AMD Quad-Core A6 APU,Radeon R4,4,NO SSD + 500 GB HDD Storage,15.6,1.83,22490,38
ASU-D13FJ,2555,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.68,37490,23
ASU-YHJLU,2556,Intel Core i5 (10th Gen),UHD,8,1024 GB SSD Storage,14.0,1.6,58990,45
ASU-9LSLZ,2557,2.1 Ghz Processor,HD,2,NO SSD + 500 GB HDD Storage,15.6,1.69,30131,31
SU3-00015,2126,Intel Core M3 (6th Gen),HD,4,128 GB SSD Storage,12.3,1.19,77399,23
ASU-QCVTL,2558,Intel Core i3 (6th Gen),"GeForce 920M GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.92,32639,10
ASU-NK3BR,2559,Intel Core i3 (5th Gen),HD 5500,4,NO SSD + 1024 GB HDD Storage,15.6,1.68,29000,19
ASU-K21RW,2560,AMD Hexa-Core Ryzen 5,Radeon,8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,1.78,57990,46
ASU-TAM0U,2561,Intel Core i5 (10th Gen),UHD,8,256 GB SSD Storage,15.6,1.69,46990,15
ASU-ITILX,2562,Intel Core i7 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.31,92990,46
CQ9-00016,2126,Intel Core i7 (6th Gen),Iris graphics,8,256 GB SSD Storage,12.3,1.24,116999,23
ASU-M906V,2563,AMD Quad-Core Ryzen 5,Radeon Vega 8,8,512 GB SSD Storage,15.6,1.69,44274,49
G8D84PA,2564,2.4 Ghz Processor,"Radeon HD 8570M GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.76,33990,18
ASU-UIU82,2565,Intel Core i5 (11th Gen),"GeForce RTX 3050 GPU, 4 GB",8,512 GB SSD Storage,17.3,2.72,71990,27
ASU-1L7CM,2566,Intel Core i5 (12th Gen),"GeForce RTX 3050 GPU, 4 GB",16,512 GB SSD Storage,15.6,2.21,86990,29
W6T44PA,2567,Intel Core i5 (6th Gen),"Radeon R5 M430 GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.88,42400,48
80E3014FIN,2409,AMD Quad-Core A8 APU,R5,4,NO SSD + 500 GB HDD Storage,15.6,1.83,25890,15
ASU-AN55U,2568,Intel Core i3 (5th Gen),"GeForce 930M GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.79,42000,3
APP-5M507,2569,Intel Core i7 (6th Gen),"Radeon Pro 450 GPU, 2 GB",16,256 GB SSD Storage,15.4,1.63,205900,32
G2H01PA,2570,Intel Core i3 (4th Gen),"Radeon HD 8670M GPU, 2 GB",4,NO SSD + 500 GB HDD Storage,15.6,1.79,39390,46
MSI-9DPFJ,2571,Intel Core i3 (11th Gen) Processor,UHD,8,512 GB SSD Storage,14.0,1.33,38390,16
ASU-O9ZMX,2572,Intel Core i3 (8th Gen),UHD 620,4,256 GB SSD Storage,15.6,1.73,33990,18
K8U03PA,2573,Intel Core i5 (5th Gen),"GeForce 820M GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.75,41800,22
ASU-2CUZB,2574,Intel Core i7 (10th Gen),"Geforce GTX 1650 Ti GPU, 4 GB",8,1024 GB SSD Storage,15.6,2.32,94990,25
J6L90PA,2575,2.0 Ghz Processor,"GeForce 840M GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.79,62890,15
80M1003WIN,2576,Intel Pentium Quad-Core,HD 4400,4,8 GB SSD Storage + 500 GB HDD Storage,11.6,1.06,20990,10
5447541TB2S,2577,Intel Core i5 (4th Gen),"Radeon HD R7 M265 GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,14.0,1.53,48300,45
M4Y79PA,2578,AMD Dual-Core E1 APU,Radeon R2,4,NO SSD + 500 GB HDD Storage,15.6,1.89,19499,3
81WE01QSIN,2579,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage,15.6,1.6,31490,34
ASU-5VJJN,2580,1.8 Ghz Processor,HD Graphics,2,NO SSD + 500 GB HDD Storage,11.6,1.21,20599,40
7NW38UA,2581,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,15.6,1.83,101065,9
7WQ11PA,2582,Intel Core i5 (8th Gen),UHD 620,8,256 GB SSD Storage,14.0,1.42,49990,29
L2Z04PA,2583,Intel Core i3 (5th Gen),"GeForce 830M GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.93,47390,5
ACE-N2JQ9,2584,Intel Core i3 (6th Gen),HD 520,4,128 GB SSD Storage,14.0,1.58,36999,28
ASU-KQQZS,2585,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.31,147990,4
F6C42PA,2586,Intel Core i5 (4th Gen),"Radeon HD 8670M GPU, 1 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.85,45990,47
MSI-2VALQ,2587,Intel Core i7 (7th Gen),"GeForce GTX 1060 GPU, 6 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.51,139990,45
J8C30PA,2588,1.7 Ghz Processor,HD 4400,4,NO SSD + 1024 GB HDD Storage,13.3,1.17,45890,27
8GA81PA,2589,Intel Core i3 (10th Gen),UHD,4,256 GB SSD Storage,14.0,1.41,44441,9
F6C92PA,2590,Intel Core i3 (3rd Gen),HD 4000,4,NO SSD + 500 GB HDD Storage,15.6,1.9,36990,35
3MP30PA,2591,Intel Core i3 (6th Gen),HD 520,4,NO SSD + 1024 GB HDD Storage,14.0,1.61,29990,5
K8U18PA,2592,Intel Core i5 (5th Gen),"GeForce 830M GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.62,52990,45
F6D22PA,2593,Intel Core i3 (3rd Gen),HD 4000,4,NO SSD + 500 GB HDD Storage,15.6,1.71,39290,34
Y4F81PA,2594,Intel Core i7 (7th Gen),"GeForce 940M GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.68,69990,50
K8U16PA,2595,Intel Core i5 (5th Gen),"GeForce 830M GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.71,49990,24
ACE-AOZNA,1164,AMD Octa-Core Ryzen 7,"Geforce GTX 1650 GPU, 4 GB",8,256 GB SSD Storage + 1024 GB HDD Storage,15.6,2.31,66890,38
6VC28UA,2596,Intel Core i3 (8th Gen),HD 620,4,128 GB SSD Storage,15.6,1.93,77154,16
ASU-H5AAP,2597,Intel Celeron Quad-Core,HD Graphics,2,NO SSD + 500 GB HDD Storage,15.6,1.67,19499,23
ASU-FGCCP,2598,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.28,135890,19
ASU-YVF7S,2599,Intel Core i5 (6th Gen),"GeForce 930MX GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.89,45274,29
Z564502SIN9,2600,Intel Core i7 (7th Gen),HD 520,8,NO SSD + 1024 GB HDD Storage,13.3,1.19,75195,43
80N400MHIN,2601,Intel Core i5 (5th Gen),HD,4,8 GB SSD Storage + 500 GB HDD Storage,14.0,1.47,42500,35
L2Z60PA,2602,Intel Core i5 (5th Gen),"GeForce 830M GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.71,53811,4
F6C53PA,2603,Intel Core i5 (4th Gen),"GeForce GT 740M GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,14.0,1.4,51784,20
K8U29PA,2604,Intel Core i7 (5th Gen),"GeForce GTX 850M GPU, 4 GB",8,NO SSD + 1024 GB HDD Storage,15.6,2.03,77490,32
81UE0085IN,2605,Intel Core i3 (8th Gen),UHD,8,512 GB SSD Storage,13.6,1.27,59791,3
K8U02PA,2606,Intel Core i5 (5th Gen),HD 5500,4,NO SSD + 1024 GB HDD Storage,15.6,1.69,39890,10
ASU-0U9HA,2607,Intel Celeron Dual-Core,HD,2,NO SSD + 500 GB HDD Storage,11.6,1.11,16010,11
ASU-ADIMW,2608,AMD Octa-Core Ryzen 9,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,14.0,2.38,164990,33
3FQ19PA,2609,Intel Core i3 (6th Gen),"Radeon HD 520 GPU, 2 GB",8,NO SSD + 2048 GB HDD Storage,15.6,1.9,37490,19
G9D69UA,2610,2.1 Ghz Processor,HD,4,NO SSD + 500 GB HDD Storage,15.6,1.64,75279,2
7FT35UA,2611,Intel Core i7 (9th Gen),"GeForce RTX 2080 GPU, 8 GB",16,512 GB SSD Storage,17.3,2.43,499373,7
MSI-IY2M3,2612,Intel Core i7 (7th Gen),"GeForce GTX 1050Ti GPU, 4 GB",8,128 GB SSD Storage + 1024 GB HDD Storage,15.6,2.03,92990,45
MSI-RV0NN,2613,Intel Core i7 (11th Gen),"GeForce MX450 GPU, 2 GB",8,512 GB SSD Storage,14.0,1.53,61990,48
D560454WIN9S,2478,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,14.0,1.52,44632,46
G2H04PA,2614,Intel Core i3 (4th Gen),HD 4400,4,NO SSD + 500 GB HDD Storage,15.6,1.76,36390,27
ASU-QSSVZ,2615,Intel Core i5 (10th Gen),UHD,8,512 GB SSD Storage,14.0,1.14,58990,3
ASU-YR63Z,2616,Intel Atom Quad-Core,HD 4000,2,32 GB SSD Storage + 500 GB HDD Storage,10.1,1.2,21900,15
HNL-00022,2617,Intel Core i7 (8th Gen),"GeForce GTX 1050 GPU, 2 GB",16,512 GB SSD Storage,13.5,1.62,222999,47
ASU-3B6X4,2618,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.3,119900,25
20RAS0KY00,427,Intel Core i5 (10th Gen),UHD,8,128 GB SSD Storage + 1024 GB HDD Storage,14.0,1.5,59990,28
ASU-U5CHG,2619,Intel Core i5 (11th Gen),"GeForce RTX 3060 GPU, 6 GB",16,512 GB SSD Storage,15.6,2.33,84990,14
ASU-01RN1,2620,Intel Core i5 (4th Gen),"GeForce GT 820M GPU, 1 GB",4,NO SSD + 500 GB HDD Storage,15.6,1.63,40400,2
ASU-5QCOJ,2621,AMD Octa-Core Ryzen 9,"GeForce RTX 3080 GPU, 16 GB",32,1024 GB SSD Storage,15.6,2.28,229990,14
1HQ36PA,2622,Intel Core i7 (7th Gen),"GeForce GTX 1060 GPU, 6 GB",16,128 GB SSD Storage + 1024 GB HDD Storage,17.3,2.68,144990,32
ASU-LCRNV,2623,AMD Octa-Core Ryzen 7,"Radeon RX 580 GPU, 4 GB",16,256 GB SSD Storage + 1024 GB HDD Storage,17.3,2.29,134990,36
MSI-EE5HT,2624,Intel Core i7 (12th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.58,105990,36
MSI-4N6K3,2625,Intel Core i7 (10th Gen),"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.31,154990,12
ASU-GFXLN,2626,AMD Octa-Core Ryzen 7,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,17.3,2.32,125990,46
ASU-J753B,2627,AMD Octa-Core Ryzen 9,"GeForce RTX 3080 GPU, 8 GB",16,1024 GB SSD Storage,15.6,2.35,199990,17
ASU-3H2RQ,2628,AMD Octa-Core Ryzen 9,"GeForce RTX 3050 Ti GPU, 4 GB",16,1024 GB SSD Storage,15.6,2.34,117853,42
ACE-HLPMQ,2301,Intel Core i3 (8th Gen),UHD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.74,34990,7
50N43PA,2629,AMD Hexa-Core Ryzen 5,Radeon,16,512 GB SSD Storage,13.3,1.15,65990,22
Z1D88PA,2630,AMD Quad-Core APU,Radeon R2,4,NO SSD + 1024 GB HDD Storage,15.6,1.87,20990,50
81DE02WCIN,1061,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.9,29690,35
ASU-0LH57,2631,AMD Octa-Core Ryzen 7,Radeon,8,512 GB SSD Storage,14.0,1.59,69890,43
INF-VTV74,2632,Intel Core i9 (12th Gen),Iris Xe,32,1024 GB SSD Storage,15.6,1.87,81978,38
C562515WIN9,1667,Intel Core i3 (10th Gen),UHD,4,512 GB SSD Storage,14.0,1.42,57390,25
ASU-V64Y2,2633,Intel Core i5 (8th Gen),UHD 620,8,512 GB SSD Storage,14.0,1.06,70990,3
ASU-EU1TH,2634,Intel Core i5 (7th Gen),"GeForce 940MX GPU, 2 GB",4,NO SSD + 1024 GB HDD Storage,15.6,1.61,35490,30
82KB00EUIN,668,Intel Core i3 (11th Gen),UHD,4,NO SSD + 1024 GB HDD Storage,15.0,1.87,31271,15
7PS58UA,2635,Intel Core i7 (10th Gen),Iris Plus,8,512 GB SSD Storage,13.3,1.39,119600,39
8VY90PA,2636,AMD Quad-Core Ryzen 5,Radeon Vega 8,4,NO SSD + 1024 GB HDD Storage,15.6,1.76,35990,22
ACE-ZLFNJ,2331,Intel Core i5 (11th Gen) Processor,Iris Xe,8,512 GB SSD Storage,14.0,1.63,60990,47
ASU-EM5Q8,2637,Intel Core i5 (9th Gen),"GeForce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,15.6,2.29,69770,28
ACE-IMC4D,2638,Intel Core i5 (8th Gen),UHD 620,4,256 GB SSD Storage,14.0,1.39,43500,42
ACE-65253,51,Intel Core i7 (11th Gen) Processor,"GeForce RTX 3060 GPU, 6 GB",16,1024 GB SSD Storage,15.6,2.22,97695,27
6JM93PA,1361,AMD Dual-Core Ryzen 3,Radeon Vega 3,4,NO SSD + 1024 GB HDD Storage,14.0,1.53,24400,25
81VD002PIN,8,Intel Core i3 (7th Gen),HD 620,4,NO SSD + 1024 GB HDD Storage,15.6,1.73,28490,32
81H50040IN,96,AMD Dual-Core A9 APU,Radeon R5,4,NO SSD + 1024 GB HDD Storage,15.6,1.74,21990,20
D560816WIN9S,34,Intel Core i5 (11th Gen),UHD,16,512 GB SSD Storage,15.6,1.78,52400,23
ASU-P203A,2639,AMD Hexa-Core Ryzen 5,"Geforce GTX 1650 GPU, 4 GB",8,512 GB SSD Storage,14.0,2.02,80990,3
4ZD61PA,2640,Intel Core i5 (8th Gen),"GeForce MX110 GPU, 2 GB",8,NO SSD + 1024 GB HDD Storage,15.6,1.89,55490,28
8J499PA,2641,AMD Octa-Core Ryzen 7,"GeForce RTX 4060 GPU, 8 GB",16,1024 GB SSD Storage,16.1,2.41,113990,27
4QM22PA,2642,Intel Pentium Quad-Core,UHD 605,4,NO SSD + 1024 GB HDD Storage,11.6,1.17,34812,42
D560378WIN9S,2643,Intel Core i5 (11th Gen),Iris Xe,8,512 GB SSD Storage,13.3,1.29,64344,32
